repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ankitdhall/lidar_camera_calibration,-1,-1,3.2,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,3.3,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,3.2,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,1.6,-1,-1,26143,230409
andysworkshop/stm32plus,-1,-1,3,-1,-1,135725,260774
andyholmes/valent,-1,-1,6.2,-1,-1,12157,60662
ands/lightmapper,-1,-1,3.5,-1,-1,142,1926
android/app-bundle-samples,-1,-1,3.4,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,3.8,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,4.4,-1,-1,6242,33829
andreiz/php-zookeeper,-1,-1,4.8,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,5.2,-1,-1,2293,17372
andreas-mausch/whatsapp-viewer,-1,-1,3.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,4.9,-1,-1,274822,1787107
anael-seghezzi/CToy,-1,-1,2.5,-1,-1,27193,164568
amzn/amzn-drivers,-1,0,5.8,-1,-1,8759,42311
amzeratul/halley,-1,-1,6.2,-1,-1,27793,301081
amwatson/CitraVR,-1,0,3,-1,-1,32090,318857
amule-project/amule,-1,-1,3.4,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,2.1,-1,-1,19808,84444
amnezia-vpn/amnezia-client,-1,-1,5.9,-1,-1,3854,31830
ammen99/wf-recorder,-1,-1,5.4,-1,-1,88,2117
amd/OpenCL-caffe,-1,-1,2.1,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,3.7,-1,-1,5727,63873
alvr-org/PhoneVR,-1,-1,4.6,-1,-1,1244,6250
altdesktop/playerctl,-1,-1,4.7,-1,-1,926,5157
altairwei/WizNotePlus,-1,0,4,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,4.4,-1,-1,401,27072
aliyun/iotkit-embedded,-1,-1,2.5,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,3.5,-1,-1,214,2162
alicevision/AliceVision,-1,-1,6.2,-1,-1,37850,146331
alibaba/xquic,-1,-1,6.9,-1,-1,8656,63539
alibaba/tair,-1,79,4.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,5.2,-1,-1,8007,50024
alibaba/euler,-1,-1,3.9,-1,-1,4675,30733
alibaba/Patrons,-1,-1,4.1,-1,-1,691,3230
alibaba/GraphScope,-1,-1,4.3,-1,-1,15442,127804
alibaba/BladeDISC,-1,-1,6.1,-1,-1,27959,120833
alexkay/spek,-1,-1,4,-1,-1,108,2706
alexandervdm/gummi,-1,-1,3.8,-1,-1,2247,8991
alembic/alembic,-1,-1,4.9,-1,-1,31747,88944
aldostools/webMAN-MOD,-1,-1,3.5,-1,-1,47889,198742
albfan/miraclecast,-1,81,4.7,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,0,4.3,-1,-1,413,3083
ajkhoury/UEFI-Bootkit,-1,-1,4.4,-1,-1,1781,12908
ajkhoury/ReClassEx,-1,-1,2.3,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,1.8,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,-1,4.6,-1,-1,50747,176831
airwindows/airwindows,-1,-1,5.9,-1,-1,128565,449189
ai-winter/ros_motion_planning,-1,-1,5.3,-1,-1,9743,16305
ai-techsystems/deepC,-1,0,4.2,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,-1,3.9,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,4.2,-1,-1,3125,16604
afritz1/OpenTESArena,-1,-1,4.5,-1,-1,5528,72178
aff3ct/aff3ct,-1,-1,3.3,-1,-1,9013,108550
aesophor/wmderland,-1,9,3.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,6.3,-1,-1,7953,88745
adrianlopezroche/fdupes,-1,36,3.8,-1,-1,973,6070
adamstark/AudioFile,-1,-1,4.4,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,-1,4.1,-1,-1,913,4318
adafruit/Adafruit_nRF52_Bootloader,-1,-1,5.7,-1,-1,32705,32826
adafruit/Adafruit_SSD1306,-1,-1,4.7,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,-1,5.7,-1,-1,6139,247679
adafruit/Adafruit-GFX-Library,-1,-1,4.5,-1,-1,2554,24978
acids-ircam/ddsp_pytorch,-1,-1,3.4,-1,-1,72,907
acidicoala/ScreamAPI,-1,-1,4.9,-1,-1,11798,5993
acdemiralp/fg,-1,-1,4.4,-1,-1,519,9467
accellera-official/systemc,-1,-1,5.6,-1,-1,81228,194185
acaudwell/Logstalgia,-1,-1,3.7,-1,-1,505,4399
acado/acado,-1,-1,4.3,-1,-1,111304,243904
aburch/simutrans,-1,-1,5,-1,-1,36684,165033
abumq/easyloggingpp,-1,0,3.8,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,3.8,-1,-1,82,1452
abess-team/abess,-1,-1,4.7,-1,-1,36387,140215
abcz316/SKRoot-linuxKernelRoot,-1,-1,1.9,-1,-1,1320,16325
abb128/LiveCaptions,-1,-1,4.7,-1,-1,938,3807
aarnt/octopi,-1,-1,5,-1,-1,5474,23860
aardappel/treesheets,-1,-1,6.8,-1,-1,10564,95843
aardappel/lobster,-1,0,4.2,-1,-1,178255,878253
aantron/better-enums,-1,-1,5.2,-1,-1,617,2001
a16z/ai,-1,-1,2.9,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,6.3,-1,-1,18329,104515
Zielon/PBRVulkan,-1,-1,4.1,-1,-1,536,8015
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,3.8,-1,-1,725,1623
ZhuYanzhen1/miniFOC,-1,-1,3.9,-1,-1,19473,32709
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,4.2,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,4.2,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,4.4,-1,-1,1147,8083
ZJU-FAST-Lab/Fast-Drone-250,-1,-1,2.8,-1,-1,14594,63324
YuvalNirkin/face_swap,-1,-1,3.5,-1,-1,1645,8450
YuvalNirkin/face_segmentation,-1,-1,3.7,-1,-1,113,541
YuePanEdward/MULLS,-1,-1,4.6,-1,-1,2795,17827
YosysHQ/yosys,-1,-1,5.6,-1,-1,15173,152215
YimMenu/YimMenu,-1,-1,6.2,-1,-1,3906,146973
YannickJadoul/Parselmouth,-1,-1,5.2,-1,-1,404565,1154558
Y-Vladimir/SmartDeblur,-1,-1,3.7,-1,-1,150,1704
Xtra-Computing/thundersvm,-1,-1,4.1,-1,-1,1596,11753
Xtra-Computing/thundergbm,-1,-1,3.6,-1,-1,1371,10393
Xilinx/linux-xlnx,-1,-1,3.9,-1,-1,3923362,23725213
Xilinx/dma_ip_drivers,-1,-1,3.7,-1,-1,32754,184693
Xilinx/XRT,-1,-1,5.2,-1,-1,71132,300717
Xilinx/Vitis_Libraries,-1,-1,2.1,-1,-1,286784,1348284
Xilinx/Vitis-Tutorials,-1,-1,3.1,-1,-1,44889,3121090
Xaymar/obs-StreamFX,-1,-1,4.5,-1,-1,2992,53958
XITRIX/Moonlight-Switch,-1,-1,4.3,-1,-1,626,8450
WuBingzheng/memleax,-1,-1,3.6,-1,-1,226,2206
Wren6991/PicoDVI,-1,-1,5.9,-1,-1,567,170136
WrBug/dumpDex,-1,-1,3.5,-1,-1,216,1816
WizTeam/WizQTClient,-1,0,3.7,-1,-1,82559,276383
WireGuard/wireguard-linux,-1,-1,5.6,-1,-1,4124828,25362024
WillPower3309/swayfx,-1,-1,6.4,-1,-1,2519,46036
WenmuZhou/PSENet.pytorch,-1,-1,4.1,-1,-1,2016,9762
WaykiChain/WaykiChain,-1,-1,2.9,-1,-1,22781,182973
WayfireWM/wayfire,-1,-1,5.4,-1,-1,7174,46495
Warzone2100/warzone2100,-1,0,4.7,-1,-1,49137,288269
WarmUpTill/SceneSwitcher,-1,0,5.4,-1,-1,2684,121755
Wargus/stratagus,-1,-1,5.6,-1,-1,31812,84160
WangShuo1143368701/FFmpegAndroid,-1,-1,1.9,-1,-1,39881,17483
WalkerLau/Accelerating-CNN-with-FPGA,-1,-1,4.3,-1,-1,2953,7877
WAVM/WAVM,-1,179,2.1,-1,-1,9889,75790
Vita3K/Vita3K-Android,-1,0,4.7,-1,-1,21522,130664
Vita3K/Vita3K,-1,0,6.2,-1,-1,21254,134328
VirtualGL/virtualgl,-1,-1,6.5,-1,-1,17243,72542
VincentWei/MiniGUI,-1,-1,2.5,-1,-1,145492,801020
VictorGordan/opengl-tutorials,-1,-1,1.9,-1,-1,56104,158290
ValveSoftware/wine,-1,-1,6.2,-1,-1,476324,4277211
Vahera/godot-orchestrator,-1,-1,5.2,-1,-1,7340,29938
VKCOM/kphp,-1,-1,6.5,-1,-1,11861,163888
VIS4ROB-lab/ccm_slam,-1,-1,3.5,-1,-1,14936,47648
Unvanquished/Unvanquished,-1,-1,6.2,-1,-1,19329,90905
UniversalRobots/Universal_Robots_ROS_Driver,-1,-1,6.3,-1,-1,1020,2730
Unity-Technologies/MeshSyncDCCPlugins,-1,-1,4.4,-1,-1,7887,96270
Unidata/netcdf-c,-1,-1,7.7,-1,-1,58891,297313
UncleRus/esp-idf-lib,-1,-1,5.7,-1,-1,22745,34804
Ultimaker/CuraEngine,-1,-1,4.6,-1,-1,16044,55979
Ubpa/Utopia,-1,-1,4.4,-1,-1,2271,19695
Ubpa/RenderLab,-1,-1,4.4,-1,-1,6302,74620
USTC-Hackergame/hackergame2020-writeups,-1,-1,1.4,-1,-1,21637,69083
USBGuard/usbguard,-1,236,5.6,-1,-1,7291,18255
UPBGE/upbge,-1,-1,6.2,-1,-1,508672,2801776
UMSKT/UMSKT,-1,-1,6.2,-1,-1,723,2310
TurningWheel/Barony,-1,-1,5,-1,-1,35740,396487
TurboVNC/turbovnc,-1,-1,6.4,-1,-1,132291,519114
TryQuiet/quiet,-1,-1,3.9,-1,-1,30904,79419
Tripwire/tripwire-open-source,-1,1250,4.2,-1,-1,31863,57908
Trinkle23897/Undergraduate,-1,-1,2.5,-1,-1,44752,196118
Tribler/self-compile-Android,-1,-1,4.3,-1,-1,18899,78927
TrenchBroom/TrenchBroom,-1,-1,5.2,-1,-1,39437,203035
Tracktion/choc,-1,-1,5.6,-1,-1,35622,214012
ToruNiina/toml11,-1,0,5.8,-1,-1,1376,17822
Tongsuo-Project/Tongsuo,-1,-1,7.5,-1,-1,76180,518427
TomHarte/CLK,-1,-1,5.2,-1,-1,25139,83646
Tokutek/mongo,-1,-1,3.4,-1,-1,182805,812901
TixiaoShan/LVI-SAM,-1,-1,3.8,-1,-1,2824,17592
TixiaoShan/LIO-SAM,-1,-1,4,-1,-1,224,2670
Tiramisu-Compiler/tiramisu,-1,2872,2.5,-1,-1,52369,260469
TileDB-Inc/TileDB,-1,0,4.8,-1,-1,125161,355749
TianZerL/Anime4KCPP,-1,0,3.5,-1,-1,153,23425
ThingPulse/esp8266-oled-ssd1306,-1,-1,6,-1,-1,759,3722
TheWaveWarden/odin2,-1,0,4,-1,-1,61584,448538
ThePhD/sol2,-1,-1,4.5,-1,-1,7901,44938
ThePBone/RootlessJamesDSP,-1,-1,5,-1,-1,3720,19363
TheOfficialFloW/modoru,-1,-1,4,-1,-1,190,1388
TheOfficialFloW/h-encore,-1,-1,3.6,-1,-1,237,2845
TheOfficialFloW/VitaShell,-1,-1,4.4,-1,-1,4919,27968
TheOfficialFloW/NoNpDrm,-1,-1,3.8,-1,-1,29,354
TheOfficialFloW/Adrenaline,-1,-1,2.5,-1,-1,6594,34183
TheGameCreators/Dark-Basic-Pro,-1,-1,2.1,-1,-1,101454,430212
TheComet/ik,-1,0,4.4,-1,-1,16006,43274
Tessil/hat-trie,-1,0,4.2,-1,-1,1684,5689
Tencent/tgfx,-1,-1,4.6,-1,-1,20365,205013
Tencent/plato,-1,-1,5,-1,-1,9945,48004
Tencent/phxsql,-1,-1,3.1,-1,-1,9175,38568
Tencent/loli_profiler,-1,-1,3.5,-1,-1,1779,11214
Tencent/TurboTransformers,-1,-1,5,-1,-1,1797,7850
Tencent/TBase,-1,-1,4.3,-1,-1,389284,1049474
Tencent/Hardcoder,-1,-1,2.8,-1,-1,13637,37992
Tencent/Forward,-1,0,4.3,-1,-1,197371,306281
Tencent/FeatherCNN,-1,-1,3.8,-1,-1,2437,20349
Tencent/DCache,-1,-1,3.3,-1,-1,17066,91856
TeamWin/Team-Win-Recovery-Project,-1,-1,2.1,-1,-1,35715,154093
TeXworks/texworks,-1,0,5.6,-1,-1,8591,40061
TauLabs/TauLabs,-1,-1,2.2,-1,-1,358646,724441
TartanLlama/minidbg,-1,-1,4.4,-1,-1,17,724
TanninOne/modorganizer,-1,-1,3.9,-1,-1,5135,27116
TankOs/SFGUI,-1,-1,4.3,-1,-1,3812,20993
TangXiaoLv/TelegramGallery,-1,0,2.4,-1,-1,17087,49827
TadasBaltrusaitis/CLM-framework,-1,-1,2.3,-1,-1,142697,495398
TOMB5/TOMB5,-1,-1,3.4,-1,-1,7255,121045
TNG/boost-python-examples,-1,-1,4.2,-1,-1,0,425
TDesktop-x64/tdesktop,-1,-1,4.8,-1,-1,20257,564307
Sysinternals/ProcMon-for-Linux,-1,-1,5.8,-1,-1,83617,164104
SysSec-KAIST/LTESniffer,-1,-1,5.3,-1,-1,2218,12647
Syencil/tensorRT,-1,-1,3.8,-1,-1,10375,7784
SwiftLaTeX/SwiftLaTeX,-1,-1,3.5,-1,-1,27423,304601
SwiCago/HeatPump,-1,-1,5,-1,-1,104,1348
Svalorzen/AI-Toolbox,-1,-1,4.4,-1,-1,20381,31709
Supercip971/WingOS,-1,-1,3.5,-1,-1,96,4672
Sude-/lgogdownloader,-1,-1,5.4,-1,-1,716,10382
Stream-AD/MIDAS,-1,-1,4.2,-1,-1,244,663
Stiffstream/restinio,-1,0,5.1,-1,-1,19738,57404
SteveMacenski/spatio_temporal_voxel_layer,-1,-1,6.2,-1,-1,901,2193
SteveMacenski/slam_toolbox,-1,-1,6.4,-1,-1,6007,13884
Star-Clouds/CenterFace,-1,-1,4.3,-1,-1,20,705
StanfordVL/GibsonEnv,-1,-1,3.8,-1,-1,3243,37609
StanfordSNR/puffer,-1,-1,3.5,-1,-1,1303,17329
StanfordSNR/gg,-1,-1,3.9,-1,-1,1145,17594
Staacks/gbinterceptor,-1,-1,4.5,-1,-1,300,12442
Squalr/Squally,-1,-1,3.4,-1,-1,26624,492148
Squadrick/shadesmar,-1,-1,4.2,-1,-1,1680,17492
SpriteOvO/AirPodsDesktop,-1,-1,4.5,-1,-1,1135,6456
SpectacularAI/HybVIO,-1,0,4.6,-1,-1,2572,17697
SpecialKO/SpecialK,-1,-1,4.1,-1,-1,145808,818757
Soundux/Soundux,-1,-1,4.2,-1,-1,124,6553
Softmotions/ejdb,-1,-1,2.1,-1,-1,4464,19573
SmingHub/Sming,-1,-1,4.9,-1,-1,42175,108907
SmartisanTech/SmartisanOS_Kernel_Source,-1,-1,4.4,-1,-1,2298417,11147959
SmallPond/X-Knob,-1,-1,3.5,-1,-1,32576,245695
Slamtec/rplidar_ros,-1,-1,4.3,-1,-1,2684,9012
Skythinker616/foc-wheel-legged-robot,-1,-1,3.2,-1,-1,130985,334004
Skycoder42/QtAutoUpdater,-1,-1,3.8,-1,-1,452,9466
Skycoder42/QHotkey,-1,-1,4.5,-1,-1,54,1464
Siv3D/OpenSiv3D,-1,15,4.3,-1,-1,311164,1280911
Simple-XX/SimpleKernel,-1,0,4.7,-1,-1,11427,27641
SimonKagstrom/kcov,-1,-1,6,-1,-1,1402,15713
Simon-Leeeeeeeee/XCodeScanner,-1,0,2.5,-1,-1,24881,137235
ShuoYangRobotics/A1-QP-MPC-Controller,-1,-1,3.9,-1,-1,712,3059
ShortTailLab/ph-open,-1,-1,2.3,-1,-1,371844,2585708
SharpGenTools/SharpGenTools,-1,-1,4.3,-1,-1,29818,305488
ShapeLab/SwarmUI,-1,-1,2.5,-1,-1,15561,36462
Shangyizhou/A-Tiny-Network-Library,-1,-1,1.9,-1,-1,7485,16898
Shadowsocks-NET/Qv2ray,-1,-1,3.8,-1,-1,2272,30027
SeriousCache/UABE,-1,-1,3,-1,-1,9982,76458
SeasX/SeasLog,-1,-1,5.1,-1,-1,514,4547
SchedMD/slurm,-1,-1,6.2,-1,-1,119889,513642
SaschaWillems/Vulkan-glTF-PBR,-1,191,5,-1,-1,14478,73742
Samsung/veles,-1,-1,2.2,-1,-1,12858,25819
Samsung/GearVRf,-1,-1,2.6,-1,-1,47100,148395
Salensoft/thu-cst-cracker,-1,-1,2.5,-1,-1,60215,283417
Safe3/uuWAF,-1,-1,5.1,-1,-1,20,553
SWI-Prolog/swipl-devel,-1,-1,5.7,-1,-1,22159,158199
STEllAR-GROUP/hpx,-1,0,7.4,-1,-1,124055,518784
SSSD/sssd,-1,-1,4.4,-1,-1,37942,339506
SSARCandy/Coherent-Line-Drawing,-1,-1,3.8,-1,-1,80,972
SOHUDBA/SOHU-DBProxy,-1,-1,4.1,-1,-1,13783,55075
SMRT-AIST/interactive_slam,-1,-1,4.7,-1,-1,593,13316
SMRT-AIST/fast_gicp,-1,-1,5.7,-1,-1,99,2380
SMH17/bitcoin-hacking-tools,-1,-1,3.8,-1,-1,510,3421
SFML/imgui-sfml,-1,-1,4.6,-1,-1,92,1391
Roger-random/Sawppy_Rover,-1,-1,3.5,-1,-1,1187,2199
Rockbox/rockbox,-1,-1,4.2,-1,-1,311349,1432447
RobustFieldAutonomyLab/LeGO-LOAM,-1,-1,4.3,-1,-1,273,3226
RobotLocomotion/drake,-1,0,3.9,-1,-1,181404,486034
RoboSense-LiDAR/rslidar_sdk,-1,-1,3.6,-1,-1,273,1718
RobTillaart/Arduino,-1,-1,6.2,-1,-1,22837,71701
RichardoMrMu/yolov5-deepsort-tensorrt,-1,-1,3.5,-1,-1,702,3297
RfidResearchGroup/RFIDtools,-1,-1,2.9,-1,-1,7179,25786
RfidResearchGroup/ChameleonUltra,-1,-1,3.8,-1,-1,205146,331742
RedisTimeSeries/RedisTimeSeries,-1,-1,5.4,-1,-1,1654,14618
RedisAI/RedisAI,-1,-1,5.7,-1,-1,4053,15926
ReadyTalk/avian,-1,-1,4.3,-1,-1,2184,68837
Ravenbrook/mps,-1,365,4.7,-1,-1,29768,84746
RangeNetworks/openbts,-1,-1,4.4,-1,-1,25234,69438
Raikiri/LegitEngine,-1,-1,2.5,-1,-1,31331,125216
Rafostar/clapper,-1,-1,5.7,-1,-1,2281,10844
RTEMS/rtems,-1,-1,6.2,-1,-1,906166,1842890
RRZE-HPC/likwid,-1,-1,5.3,-1,-1,29525,143753
RQNG/WouoUI,-1,-1,4.4,-1,-1,175645,687982
ROCm/hcc,-1,-1,4.1,-1,-1,19307,80945
ROCm/HIP,-1,-1,4.8,-1,-1,7594,3214
ROBOTIS-GIT/DynamixelSDK,-1,-1,3.4,-1,-1,7348,19035
RHVoice/RHVoice,-1,-1,6.5,-1,-1,6945,64426
REhints/HexRaysCodeXplorer,-1,-1,3,-1,-1,1080,7146
REGoth-project/REGoth-bs,-1,-1,4.8,-1,-1,5518,15537
REDasmOrg/REDasm,-1,-1,3.9,-1,-1,163,7783
QxOrm/QxOrm,-1,-1,5.4,-1,-1,24180,56400
Qucs/qucs,-1,-1,4.4,-1,-1,17648,76163
QuasarApp/CQtDeployer,-1,0,4.7,-1,-1,2429,19023
Quanwei1992/GAMES101,-1,-1,4.4,-1,-1,1147,7020
QuantumLeaps/modern-embedded-programming-course,-1,-1,4,-1,-1,55780,137365
Qrome/printer-monitor,-1,-1,4,-1,-1,1096,6080
Qiskit/qiskit-aer,-1,-1,6.5,-1,-1,10168,52831
Qihoo360/phptrace,-1,-1,4.5,-1,-1,998,3715
Qihoo360/mysql-sniffer,-1,-1,3.4,-1,-1,915,5733
Qihoo360/logkafka,-1,0,4.1,-1,-1,28958,77625
Qihoo360/huststore,-1,-1,3.7,-1,-1,14235,214928
Qihoo360/evpp,-1,-1,5.4,-1,-1,12287,47106
QianMo/GPU-Gems-Book-Source-Code,-1,-1,1.9,-1,-1,110073,583401
Qalculate/qalculate-gtk,-1,-1,5,-1,-1,581,43182
Qalculate/libqalculate,-1,-1,5,-1,-1,5199,122033
QB64Team/qb64,-1,-1,3,-1,-1,232397,1757984
PyCon/2017-slides,-1,-1,4.4,-1,-1,44353,354507
PureDarwin/PureDarwin,-1,-1,5.7,-1,-1,548479,1691980
Pulse-Eight/libcec,-1,0,4,-1,-1,8415,22005
Prograda/Skybolt,-1,-1,4.4,-1,-1,6266,53008
PrincetonVision/marvin,-1,-1,3.6,-1,-1,321,7232
PotatoSpudowski/fastLLaMa,-1,-1,6.4,-1,-1,1581,14334
Polytonic/Chlorine,-1,5,3.5,-1,-1,1559,10467
PolySync/oscc,-1,0,4.1,-1,-1,4255,10385
PolyMC/PolyMC,-1,-1,6,-1,-1,15801,71557
Pizzabelly/EasyRP,-1,-1,3,-1,-1,33,198
PipeWire/pipewire,-1,-1,6.2,-1,-1,25611,277109
PickNikRobotics/rviz_visual_tools,-1,-1,5,-1,-1,1649,3859
PetWorm/LARVIO,-1,-1,3.8,-1,-1,1744,8089
Perfare/Zygisk-Il2CppDumper,-1,-1,4.1,-1,-1,568,2538
PaddlePaddle/Serving,-1,0,3.5,-1,-1,6074,32368
PacktPublishing/Mastering-Embedded-Linux-Programming-Third-Edition,-1,0,5.4,-1,-1,159,1317
PabloMK7/citra,-1,0,4,-1,-1,31227,315450
PX4/eigen,-1,0,4.3,-1,-1,41620,182878
PX4/PX4-Avoidance,-1,-1,5.3,-1,-1,2056,10335
PRBonn/semantic_suma,-1,-1,4.3,-1,-1,2040,11330
PRBonn/depth_clustering,-1,-1,4.1,-1,-1,4644,9007
PJLab-ADG/SensorsCalibration,-1,851,3.8,-1,-1,145851,487384
PJLab-ADG/Livox-Mapping,-1,-1,5,-1,-1,3617,13455
PHZ76/DesktopSharing,-1,-1,2.5,-1,-1,52654,161969
PCrnjak/Faze4-Robotic-arm,-1,-1,4.8,-1,-1,0,36
P403n1x87/austin,-1,28,4.7,-1,-1,2626,8442
Overv/VulkanTutorial,-1,-1,5.4,-1,-1,13,22598
OtterBrowser/otter-browser,-1,-1,6.2,-1,-1,20951,109248
Orange-OpenSource/bmc-cache,-1,-1,3.9,-1,-1,3238,20801
OpenZWave/open-zwave,-1,-1,5.2,-1,-1,29709,70929
OpenXcom/OpenXcom,-1,-1,4.9,-1,-1,42472,117728
OpenVSP/OpenVSP,-1,-1,5.6,-1,-1,53951,301323
OpenVPN/tap-windows6,-1,-1,4.5,-1,-1,2732,6843
OpenVPN/openvpn3-linux,-1,-1,6.2,-1,-1,10738,34495
OpenVPN/openvpn3,-1,0,5.4,-1,-1,20898,95872
OpenVPN/openvpn-gui,-1,-1,6.4,-1,-1,2795,13964
OpenSteamClient/OpenSteamClient,-1,-1,4.4,-1,-1,6541,25100
OpenSourceRisk/Engine,-1,-1,5,-1,-1,78046,279697
OpenSIPS/opensips,-1,-1,6.4,-1,-1,91722,443565
OpenSC/OpenSC,-1,-1,6.3,-1,-1,23981,178504
OpenRTX/OpenRTX,-1,0,5.1,-1,-1,51488,92414
OpenQuadruped/spot_mini_mini,-1,-1,3.6,-1,-1,1051,66503
OpenNFS/OpenNFS,-1,-1,3.8,-1,-1,13477,43546
OpenLoco/OpenLoco,-1,-1,6,-1,-1,7376,155307
OpenKinect/libfreenect2,-1,-1,3.6,-1,-1,5154,24107
OpenKinect/libfreenect,-1,-1,3,-1,-1,4767,17006
OpenImageDenoise/oidn,-1,-1,6.2,-1,-1,2624,30772
OpenHantek/OpenHantek6022,-1,-1,4.8,-1,-1,2117,11644
OpenHMD/OpenHMD,-1,-1,4.8,-1,-1,2006,14569
OpenHEVC/openHEVC,-1,-1,2.1,-1,-1,23718,94385
OpenFOAM/OpenFOAM-dev,-1,-1,6.2,-1,-1,350224,827756
OpenEtherCATsociety/SOES,-1,-1,6,-1,-1,2174,10522
OpenDungeons/OpenDungeons,-1,-1,4.2,-1,-1,13304,64647
OpenDDS/OpenDDS,-1,-1,6.1,-1,-1,35546,398251
OpenChemistry/avogadrolibs,-1,0,5.8,-1,-1,27535,124776
OpenBoard-org/OpenBoard,-1,-1,5.3,-1,-1,15715,74422
OpenBangla/OpenBangla-Keyboard,-1,-1,4.6,-1,-1,1359,3469
OpenApoc/OpenApoc,-1,-1,6.1,-1,-1,8688,119553
OpenAMP/open-amp,-1,-1,6.8,-1,-1,4474,12115
Open-Smartwatch/open-smartwatch-os,-1,-1,4.4,-1,-1,4372,105466
Open-Cascade-SAS/OCCT,-1,0,5.3,-1,-1,587201,1548672
Off-World-Live/obs-spout2-plugin,-1,0,4.8,-1,-1,133,1040
OctoMap/octomap,-1,-1,5.7,-1,-1,11842,25353
OSGeo/grass,-1,-1,6.7,-1,-1,116387,502184
ONNC/onnc,-1,-1,4,-1,-1,22004,88618
OLIMEX/DIY-LAPTOP,-1,-1,2.9,-1,-1,2864002,13890974
OISF/suricata,-1,-1,8.1,-1,-1,74131,326366
OAID/TengineKit,-1,-1,2.9,-1,-1,32656,51170
Nukem9/dlssg-to-fsr3,-1,-1,5.3,-1,-1,187,3895
NoiseByNorthwest/php-spx,-1,-1,5.5,-1,-1,749,5762
Nitrux/maui-shell,-1,-1,4,-1,-1,1243,6445
Nicholas3388/LuaNode,-1,-1,2.3,-1,-1,227178,626630
Nheko-Reborn/nheko,-1,-1,4.6,-1,-1,2519,59923
NetworkBlockDevice/nbd,-1,-1,5,-1,-1,1239,8367
NeoGeographyToolkit/StereoPipeline,-1,-1,5,-1,-1,31524,102557
Nelarius/imnodes,-1,-1,5.5,-1,-1,489,4398
NativeScript/android,-1,-1,4,-1,-1,18315,74122
Naotonosato/Blawn,-1,-1,2.5,-1,-1,1230,9815
NanoComp/meep,-1,-1,5.6,-1,-1,4705,32674
NagiosEnterprises/nagioscore,-1,-1,5.5,-1,-1,15180,98041
Nadrin/Quartz,-1,0,3.7,-1,-1,6436,37703
Nadrin/PBR,-1,-1,3.6,-1,-1,24577,61844
NVlabs/tiny-cuda-nn,-1,-1,5,-1,-1,10744,33536
NVlabs/intrinsic3d,-1,-1,4.3,-1,-1,2874,6813
NVSL/linux-nova,-1,-1,5.1,-1,-1,3236767,17342754
NVIDIAGameWorks/RTXGI-DDGI,-1,0,4.3,-1,-1,23727,107132
NVIDIAGameWorks/PhysX,-1,-1,2.4,-1,-1,110630,437642
NVIDIA/nvvl,-1,-1,4.6,-1,-1,15766,112559
NVIDIA/nvcomp,-1,-1,4.3,-1,-1,616,2041
NVIDIA/gvdb-voxels,-1,-1,2.3,-1,-1,7856,75618
NVIDIA/cuCollections,-1,-1,7.6,-1,-1,1746,26135
NVIDIA/cccl,-1,-1,7.7,-1,-1,89311,256887
NVIDIA/MAXINE-AR-SDK,-1,-1,2.4,-1,-1,78906,184819
NVIDIA-Omniverse/PhysX,-1,-1,4.3,-1,-1,140561,501946
NVIDIA-Merlin/HugeCTR,-1,-1,5.6,-1,-1,15360,69067
NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,-1,-1,5.7,-1,-1,809,3489
NVIDIA-AI-IOT/Lidar_AI_Solution,-1,-1,3.5,-1,-1,6621,29029
NREL/OpenStudio,-1,-1,5.2,-1,-1,102145,657096
NREL/EnergyPlus,-1,459,5,-1,-1,601522,3009346
NLnetLabs/nsd,-1,-1,7.2,-1,-1,10808,55964
MyGUI/mygui,-1,-1,3.3,-1,-1,14761,164093
