repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ThingPulse/esp8266-oled-ssd1306,-1,0,-1,6.3,-1,-1,736,3685
TheWaveWarden/odin2,-1,409,0,5.8,-1,-1,61584,448538
ThePhD/sol2,-1,-1,-1,5,-1,-1,7806,44625
TheOfficialFloW/modoru,-1,0,-1,5.8,-1,-1,190,1388
TheOfficialFloW/h-encore,-1,0,-1,5.6,-1,-1,237,2845
TheOfficialFloW/VitaShell,-1,0,-1,6.1,-1,-1,4919,27968
TheOfficialFloW/NoNpDrm,-1,0,-1,5.7,-1,-1,29,354
TheOfficialFloW/Adrenaline,-1,0,-1,5.6,-1,-1,6593,34174
TheGameCreators/Dark-Basic-Pro,-1,0,-1,4.6,-1,-1,101454,430212
TheComet/ik,-1,-1,0,6.8,-1,-1,16006,43274
TheAssassin/AppImageLauncher,-1,-1,-1,5.3,-1,-1,663,3459
The-Powder-Toy/The-Powder-Toy,-1,0,-1,5.7,-1,-1,3459,74066
Tessil/hat-trie,-1,-1,0,4.7,-1,-1,1592,5505
Tencent/plato,-1,-1,-1,5.9,-1,-1,9945,48004
Tencent/phxsql,-1,0,-1,5.3,-1,-1,9175,38568
Tencent/loli_profiler,-1,-1,-1,5.6,-1,-1,1779,11214
Tencent/TurboTransformers,-1,-1,-1,6,-1,-1,1797,7850
Tencent/TencentOS-kernel,-1,0,-1,6.2,-1,-1,3211015,16563741
Tencent/TBase,-1,-1,-1,7.6,-1,-1,389284,1049474
Tencent/Hardcoder,-1,0,-1,5.5,-1,-1,13637,37992
Tencent/Forward,-1,-1,0,5.3,-1,-1,197371,306281
Tencent/FeatherCNN,-1,-1,-1,6,-1,-1,2437,20349
Tencent/DCache,-1,-1,-1,4.1,-1,-1,17066,91856
TeamWin/Team-Win-Recovery-Project,-1,-1,-1,4.8,-1,-1,35715,154093
TeXworks/texworks,-1,-1,0,5.3,-1,-1,8399,39464
TauLabs/TauLabs,-1,0,-1,4.7,-1,-1,358646,724441
TartanLlama/minidbg,-1,0,-1,6.4,-1,-1,17,724
TanninOne/modorganizer,-1,0,-1,5.8,-1,-1,5135,27116
TankOs/SFGUI,-1,-1,-1,5,-1,-1,3812,20993
TangXiaoLv/TelegramGallery,-1,-1,0,6,-1,-1,17087,49827
TadasBaltrusaitis/CLM-framework,-1,0,-1,5,-1,-1,142697,495398
TOMB5/TOMB5,-1,-1,-1,5.8,-1,-1,7255,121045
TNG/boost-python-examples,-1,0,-1,6.3,-1,-1,0,425
TDesktop-x64/tdesktop,-1,-1,-1,5,-1,-1,16092,478339
Sysinternals/ProcMon-for-Linux,-1,0,-1,6.8,-1,-1,83617,164104
Syencil/tensorRT,-1,-1,-1,6,-1,-1,10375,7784
SwiftLaTeX/SwiftLaTeX,-1,0,-1,4.3,-1,-1,27423,304601
Svalorzen/AI-Toolbox,-1,0,-1,6.2,-1,-1,20381,31709
Sude-/lgogdownloader,-1,0,-1,5.4,-1,-1,707,10113
Stream-AD/MIDAS,-1,0,-1,6.2,-1,-1,244,663
SteveMacenski/spatio_temporal_voxel_layer,-1,-1,-1,7.7,-1,-1,900,2186
SteveMacenski/slam_toolbox,-1,-1,-1,7.7,-1,-1,5945,13466
StereoKit/StereoKit,-1,-1,-1,5.9,-1,-1,29849,352073
StefanoDeVuono/steghide,-1,0,-1,6.8,-1,-1,6729,19482
Star-Clouds/CenterFace,-1,-1,-1,6.3,-1,-1,20,705
StanfordVL/GibsonEnv,-1,-1,-1,5.5,-1,-1,3243,37609
StanfordSNR/puffer,-1,-1,-1,5.8,-1,-1,1314,17274
StanfordSNR/gg,-1,-1,-1,6.2,-1,-1,1145,17594
Squadrick/shadesmar,-1,-1,-1,5,-1,-1,1680,17492
SpriteOvO/AirPodsDesktop,-1,-1,-1,4.9,-1,-1,1133,6422
Soundux/Soundux,-1,-1,-1,5.3,-1,-1,124,6553
Softmotions/ejdb,-1,-1,-1,5.5,-1,-1,4464,19573
SmingHub/Sming,-1,-1,-1,5.6,-1,-1,40268,107498
SmartisanTech/SmartisanOS_Kernel_Source,-1,0,-1,6.4,-1,-1,2298417,11147959
Skycoder42/QtAutoUpdater,-1,-1,-1,4.5,-1,-1,452,9466
Skycoder42/QHotkey,-1,-1,-1,5.3,-1,-1,54,1464
Siv3D/OpenSiv3D,-1,0,0,4.6,-1,-1,273427,1147110
Simple-XX/SimpleKernel,-1,-1,0,5.3,-1,-1,4346,7679
SimonKagstrom/kcov,-1,0,-1,5.1,-1,-1,3398,22526
Simon-Leeeeeeeee/XCodeScanner,-1,0,0,5.2,-1,-1,24881,137235
ShortTailLab/ph-open,-1,-1,-1,5,-1,-1,371844,2585708
SharpGenTools/SharpGenTools,-1,0,-1,5.9,-1,-1,29818,305488
ShapeLab/SwarmUI,-1,-1,-1,5,-1,-1,18229,44614
Shadowsocks-NET/Qv2ray,-1,-1,-1,4.6,-1,-1,2272,30027
SeriousCache/UABE,-1,0,-1,4.9,-1,-1,9982,76458
Serial-Studio/Serial-Studio,-1,-1,-1,4.1,-1,-1,42522,113143
SeasX/SeasLog,-1,0,-1,7,-1,-1,514,4547
SaschaWillems/Vulkan-glTF-PBR,-1,-1,0,6.2,-1,-1,14475,73701
Samsung/veles,-1,0,-1,4.9,-1,-1,12858,25819
Salensoft/thu-cst-cracker,-1,-1,-1,5.2,-1,-1,60215,283417
STEllAR-GROUP/hpx,-1,-1,0,7.3,-1,-1,121202,503225
SSSD/sssd,-1,0,-1,5.1,-1,-1,37870,338446
SSARCandy/Coherent-Line-Drawing,-1,0,-1,4.4,-1,-1,80,972
SOHUDBA/SOHU-DBProxy,-1,0,-1,6.2,-1,-1,13783,55075
SMRT-AIST/interactive_slam,-1,-1,-1,5.6,-1,-1,593,13316
SMRT-AIST/fast_gicp,-1,-1,-1,6.6,-1,-1,97,2361
SFML/imgui-sfml,-1,-1,-1,6.3,-1,-1,93,1411
Rubberduckycooly/Sonic-Mania-Decompilation,-1,-1,-1,6.7,-1,-1,8837,228822
Rubberduckycooly/Sonic-CD-11-Decompilation,-1,0,-1,5.4,-1,-1,738,26577
Rubberduckycooly/Sonic-1-2-2013-Decompilation,-1,-1,-1,5.4,-1,-1,606,37947
RobustFieldAutonomyLab/LeGO-LOAM,-1,-1,-1,6.3,-1,-1,273,3226
RobotLocomotion/drake,-1,-1,0,6.2,-1,-1,161179,424368
RobTillaart/Arduino,-1,0,-1,7.6,-1,-1,18596,58526
RedisTimeSeries/RedisTimeSeries,-1,-1,-1,4.9,-1,-1,1664,14194
RedisAI/RedisAI,-1,0,-1,6,-1,-1,4053,15926
ReadyTalk/avian,-1,0,-1,6.3,-1,-1,2184,68837
Ravenbrook/mps,-1,1,354,6.8,-1,-1,29086,83131
RapidAI/RapidOCR,-1,-1,-1,4,-1,-1,765,7307
RangeNetworks/openbts,-1,0,-1,6.4,-1,-1,25234,69438
RandyGaul/cute_headers,-1,0,-1,6.2,-1,-1,21455,75213
Raikiri/LegitEngine,-1,-1,-1,5,-1,-1,31331,125216
Rafostar/clapper,-1,0,-1,6.4,-1,-1,2281,10844
RadeonOpenCompute/hcc,-1,-1,-1,6,-1,-1,19307,80945
RTEMS/rtems,-1,0,-1,7.6,-1,-1,762275,1510530
RRZE-HPC/likwid,-1,-1,-1,5.7,-1,-1,23582,118778
ROCm-Developer-Tools/HIP,-1,0,-1,7,-1,-1,18206,44373
RHVoice/RHVoice,-1,-1,-1,7.1,-1,-1,6923,64135
REhints/HexRaysCodeXplorer,-1,-1,-1,5.3,-1,-1,1080,7145
REGoth-project/REGoth-bs,-1,0,-1,5.5,-1,-1,5518,15537
Qucs/qucs,-1,-1,-1,6.4,-1,-1,17648,76163
QuasarApp/CQtDeployer,-1,-1,0,4.9,-1,-1,2332,18742
QuantumLeaps/qpc,-1,-1,-1,5.9,-1,-1,44238,69576
Qrome/printer-monitor,-1,-1,-1,6,-1,-1,1096,6080
Qihoo360/phptrace,-1,0,-1,6.4,-1,-1,998,3715
Qihoo360/mysql-sniffer,-1,0,-1,6.4,-1,-1,915,5733
Qihoo360/logkafka,-1,-1,0,6.1,-1,-1,28958,77625
Qihoo360/huststore,-1,0,-1,5.7,-1,-1,14235,214928
Qihoo360/evpp,-1,0,-1,7.1,-1,-1,12287,47106
QianMo/GPU-Gems-Book-Source-Code,-1,-1,-1,4.8,-1,-1,110073,583401
Qalculate/qalculate-gtk,-1,0,-1,6.2,-1,-1,601,41490
Qalculate/libqalculate,-1,0,-1,6.7,-1,-1,5144,117970
QB64Team/qb64,-1,0,-1,3.5,-1,-1,232397,1757984
PyCon/2017-slides,-1,0,-1,6.3,-1,-1,44353,354507
Pulse-Eight/libcec,-1,0,0,5.7,-1,-1,8415,22005
ProjectSkyfire/SkyFire_548,-1,-1,0,4.4,-1,-1,151918,831652
Prograda/Skybolt,-1,-1,-1,6.3,-1,-1,6266,53002
PrismLauncher/PrismLauncher,-1,-1,-1,6.7,-1,-1,16499,70961
PrincetonVision/marvin,-1,-1,-1,5.9,-1,-1,321,7232
Polytonic/Chlorine,-1,-1,0,5.8,-1,-1,1559,10467
PolySync/oscc,-1,-1,0,6,-1,-1,4255,10385
PolyMC/PolyMC,-1,-1,-1,6,-1,-1,15807,71053
Pizzabelly/EasyRP,-1,0,-1,5.2,-1,-1,33,198
PipeWire/pipewire,-1,0,-1,7.6,-1,-1,22722,252338
PickNikRobotics/rviz_visual_tools,-1,-1,-1,5.3,-1,-1,1649,3859
PetWorm/LARVIO,-1,-1,-1,5.8,-1,-1,1744,8089
Perfare/Zygisk-Il2CppDumper,-1,0,-1,6,-1,-1,568,2471
PaddlePaddle/Serving,-1,0,0,3.8,-1,-1,6074,32368
PaddlePaddle/Anakin,-1,-1,-1,6.2,-1,-1,25765,205242
PX4/PX4-Avoidance,-1,-1,-1,6.3,-1,-1,2056,10335
PRBonn/semantic_suma,-1,-1,-1,6.5,-1,-1,2040,11330
PRBonn/depth_clustering,-1,-1,-1,6.2,-1,-1,4644,9007
PJLab-ADG/SensorsCalibration,-1,-1,0,7.2,-1,-1,145617,482294
PHZ76/DesktopSharing,-1,0,-1,5.2,-1,-1,52654,161969
PCrnjak/Faze4-Robotic-arm,-1,-1,-1,6.2,-1,-1,0,36
P403n1x87/austin,-1,-1,29,5.3,-1,-1,2547,8219
Overv/VulkanTutorial,-1,0,-1,7,-1,-1,13,22595
OtterBrowser/otter-browser,-1,-1,-1,7.6,-1,-1,20950,108943
OpenZWave/open-zwave,-1,0,-1,6.1,-1,-1,29709,70929
OpenXcom/OpenXcom,-1,0,-1,6.8,-1,-1,42407,117548
OpenVPN/tap-windows6,-1,0,-1,7.1,-1,-1,2730,6836
OpenVPN/openvpn3-linux,-1,-1,566,7.6,-1,-1,10421,33161
OpenVPN/openvpn3,-1,0,0,6,-1,-1,19399,92863
OpenVPN/openvpn-gui,-1,-1,-1,6.8,-1,-1,2773,12822
OpenShot/libopenshot,-1,-1,-1,6.3,-1,-1,12512,32702
OpenSIPS/opensips,-1,0,-1,7,-1,-1,90500,433369
OpenSC/OpenSC,-1,0,-1,7.3,-1,-1,24233,179612
OpenQuadruped/spot_mini_mini,-1,-1,-1,5.9,-1,-1,1051,66503
OpenNFS/OpenNFS,-1,-1,-1,4.4,-1,-1,13477,43546
OpenLoco/OpenLoco,-1,-1,-1,6.4,-1,-1,6396,133124
OpenKinect/libfreenect2,-1,0,-1,5.6,-1,-1,5154,24107
OpenKinect/libfreenect,-1,0,-1,5.1,-1,-1,4766,17001
OpenImageIO/oiio,-1,-1,0,8.9,-1,-1,31507,138822
OpenImageDenoise/oidn,-1,-1,-1,6.8,-1,-1,1714,20225
OpenHantek/OpenHantek6022,-1,-1,-1,5.3,-1,-1,2177,13432
OpenHMD/OpenHMD,-1,-1,-1,6.7,-1,-1,2006,14569
OpenHEVC/openHEVC,-1,0,-1,4.2,-1,-1,23718,94385
OpenFOAM/OpenFOAM-dev,-1,0,-1,7.6,-1,-1,350659,838567
OpenEtherCATsociety/SOES,-1,0,-1,7.3,-1,-1,2166,10503
OpenDungeons/OpenDungeons,-1,-1,-1,6,-1,-1,13304,64647
OpenDDS/OpenDDS,-1,-1,5864,5.8,-1,-1,35146,391948
OpenBoard-org/OpenBoard,-1,-1,-1,6.3,-1,-1,16479,74417
OpenBangla/OpenBangla-Keyboard,-1,-1,-1,5.7,-1,-1,1359,3469
OpenApoc/OpenApoc,-1,0,-1,6.7,-1,-1,8549,117807
OpenAMP/open-amp,-1,0,-1,7.2,-1,-1,4044,11346
Open-Smartwatch/open-smartwatch-os,-1,0,-1,5,-1,-1,4236,167807
Open-Cascade-SAS/OCCT,-1,-1,0,7.6,-1,-1,586620,1542572
Omegastick/pytorch-cpp-rl,-1,-1,-1,6.2,-1,-1,620,9284
OctoMap/octomap,-1,0,-1,5.6,-1,-1,11842,25347
OSGeo/grass,-1,-1,2189,6.1,-1,-1,115549,495621
ONNC/onnc,-1,-1,-1,6.2,-1,-1,22004,88618
OLIMEX/DIY-LAPTOP,-1,0,-1,5.5,-1,-1,2864002,13890974
OISF/suricata,-1,0,-1,6.3,-1,-1,73126,326748
OAID/TengineKit,-1,0,-1,3.4,-1,-1,32656,51170
NoiseByNorthwest/php-spx,-1,0,-1,5.7,-1,-1,749,5720
Nitrux/maui-shell,-1,0,-1,5.5,-1,-1,1229,6467
Nicholas3388/LuaNode,-1,-1,-1,6,-1,-1,43514,121844
Nheko-Reborn/nheko,-1,-1,-1,6.7,-1,-1,2945,58463
Netis/packet-agent,-1,-1,-1,3.9,-1,-1,418936,1916208
NeoGeographyToolkit/StereoPipeline,-1,-1,-1,6.8,-1,-1,28780,95590
Nelarius/imnodes,-1,-1,-1,5,-1,-1,489,4404
NativeScript/android,-1,-1,-1,5.6,-1,-1,15451,71563
Naotonosato/Blawn,-1,0,-1,5.2,-1,-1,1230,9815
NanoComp/meep,-1,-1,-1,6.2,-1,-1,4696,32366
Nadrin/Quartz,-1,-1,0,5.7,-1,-1,6436,37703
Nadrin/PBR,-1,-1,-1,5.9,-1,-1,24577,61844
NVlabs/tiny-cuda-nn,-1,-1,-1,6.4,-1,-1,10545,32325
NVlabs/intrinsic3d,-1,0,-1,6.3,-1,-1,2874,6813
NVSL/linux-nova,-1,0,-1,6.8,-1,-1,3236767,17342754
NVIDIAGameWorks/RTXGI,-1,-1,0,6.4,-1,-1,23796,107558
NVIDIAGameWorks/PhysX,-1,-1,-1,5.2,-1,-1,110630,437642
NVIDIAGameWorks/Falcor,-1,-1,-1,6.3,-1,-1,40778,129359
NVIDIA/nvvl,-1,-1,-1,6.2,-1,-1,15766,112559
NVIDIA/nvcomp,-1,-1,-1,5.9,-1,-1,616,2026
NVIDIA/gvdb-voxels,-1,0,-1,5,-1,-1,7856,75618
NVIDIA/cutlass,-1,-1,-1,6.8,-1,-1,82435,243777
NVIDIA/MAXINE-AR-SDK,-1,-1,-1,5,-1,-1,78906,184819
NVIDIA/FasterTransformer,-1,-1,-1,7.7,-1,-1,18021,2718928
NVIDIA-Omniverse/PhysX,-1,-1,-1,6.4,-1,-1,138089,499289
NVIDIA-Merlin/HugeCTR,-1,-1,-1,6.2,-1,-1,24282,107207
NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,-1,-1,-1,7.3,-1,-1,613,2715
NREL/OpenStudio,-1,-1,-1,5.9,-1,-1,188859,637313
NREL/EnergyPlus,-1,77,0,5,-1,-1,601918,2996838
MyGUI/mygui,-1,-1,-1,5.6,-1,-1,14254,153141
Murmele/Gittyup,-1,-1,-1,5.7,-1,-1,13587,68374
MultiChain/multichain,-1,-1,-1,6.2,-1,-1,17811,177498
MrKepzie/Natron,-1,-1,-1,5.5,-1,-1,107479,514518
Motion-Project/motion,-1,228,86,6.6,-1,-1,7538,28280
Moddable-OpenSource/moddable,-1,-1,-1,6.4,-1,-1,49623,238726
ModOrganizer2/modorganizer,-1,-1,-1,6.2,-1,-1,9963,62167
MitchellSternke/SuperMarioBros-C,-1,-1,-1,5.8,-1,-1,1687,23165
MirServer/mir,-1,-1,-1,8.1,-1,-1,33610,164242
MidnightCommander/mc,-1,-1,519,5.9,-1,-1,24114,98275
MiRoboticsLab/cyberdog_ros2,-1,-1,0,4.5,-1,-1,3222,24721
MiKTeX/miktex,-1,-1,-1,6.8,-1,-1,558076,2705472
Mellanox/libvma,-1,0,-1,7,-1,-1,30113,94224
Meituan-Dianping/DBProxy,-1,-1,-1,7.1,-1,-1,6662,33153
MegviiRobot/CamLaserCalibraTool,-1,-1,-1,6.2,-1,-1,1504,9897
MediaArea/MediaInfoLib,-1,-1,-1,6.7,-1,-1,37067,225768
MaximeHerpin/modular_tree,-1,-1,-1,4.7,-1,-1,18,1880
MatsuriDayo/nekoray,-1,-1,-1,4.7,-1,-1,1438,12644
Matheus-Garbelini/esp32_esp8266_attacks,-1,-1,-1,5.8,-1,-1,43915,259307
MasteringOpenCV/code,-1,-1,-1,6.1,-1,-1,16668,44204
MaskRay/ccls,-1,-1,-1,6.2,-1,-1,9840,13547
Martchus/tageditor,-1,-1,-1,6.8,-1,-1,1479,17034
Martchus/syncthingtray,-1,-1,-1,6.8,-1,-1,2883,22082
Markus-Go/bonesi,-1,0,-1,6.4,-1,-1,187,1083
Maratyszcza/NNPACK,-1,0,-1,6.5,-1,-1,2441,37733
MapServer/MapServer,-1,0,-1,6.8,-1,-1,39666,261516
MapIV/eagleye,-1,-1,-1,6.1,-1,-1,2042,18348
Manu343726/ctti,-1,-1,0,6.4,-1,-1,5452,19808
ManiiXu/VINS-Mono-Learning,-1,-1,-1,6.4,-1,-1,4076,19744
MailCore/mailcore2,-1,0,-1,6.6,-1,-1,28771,63173
MaartenBaert/ssr,-1,-1,-1,6.6,-1,-1,2995,16157
MPC-SoK/frameworks,-1,-1,-1,5.7,-1,-1,479,1629
MITK/MITK,-1,-1,0,6.6,-1,-1,189060,552039
MIT-SPARK/Kimera-VIO,-1,-1,-1,6.9,-1,-1,18020,48107
MIT-SPARK/Kimera-Semantics,-1,0,-1,6.4,-1,-1,867,2117
MEONMedical/Log4Qt,-1,-1,-1,5.6,-1,-1,5928,13338
Lymphatus/caesium-image-compressor,-1,-1,-1,5.4,-1,-1,384,3579
Luos-io/luos_engine,-1,-1,-1,4.7,-1,-1,62643,89289
LunarG/VulkanTools,-1,0,0,6.6,-1,-1,29763,84295
LuisaGroup/LuisaCompute,-1,-1,-1,5.5,-1,-1,6544,80576
LucidVR/opengloves-driver,-1,-1,-1,5.7,-1,-1,478,4081
Lora-net/LoRaMac-node,-1,-1,0,7,-1,-1,320036,454217
Livox-SDK/LIO-Livox,-1,-1,-1,6.9,-1,-1,2723,11007
LiveStockShapeAnalysis/Point-Cloud-Processing-example,-1,-1,-1,5,-1,-1,7069,19655
Little-Potato-1990/localization_in_auto_driving,-1,-1,-1,5.8,-1,-1,27802,91395
LitLeo/TensorRT_Tutorial,-1,-1,-1,6,-1,-1,10244,7068
Linaom1214/TensorRT-For-YOLO-Series,-1,-1,-1,5.6,-1,-1,203,1026
LibVNC/x11vnc,-1,0,-1,7.1,-1,-1,11525,93994
LatticeX-Foundation/Rosetta,-1,0,0,5.2,-1,-1,56260,247632
LUX-Core/lux,-1,-1,0,5.4,-1,-1,65873,351404
LGCooci/KCObjc4_debug,-1,-1,-1,4.6,-1,-1,480676,1460174
Kurento/kurento-media-server,-1,-1,-1,6.3,-1,-1,957,4976
KumarRobotics/msckf_vio,-1,-1,-1,6.3,-1,-1,955,3062
KumarRobotics/kr_autonomous_flight,-1,-1,0,6.4,-1,-1,3107,15806
Kudo/react-native-v8,-1,-1,-1,6.2,-1,-1,199,2688
Kryptuq/Yuzu-Early-Access-files,-1,-1,-1,5.5,-1,-1,30148,408750
KranX/Vangers,-1,0,-1,6.1,-1,-1,11861,128851
KomputeProject/kompute,-1,-1,-1,5.1,-1,-1,1307,7668
Komet/MediaElch,-1,370,0,6,-1,-1,7417,94222
Kode/Kha,-1,-1,-1,6.3,-1,-1,37865,130117
Kitware/VTK,-1,2073,0,7.6,-1,-1,1127531,3541922
Kitware/TeleSculptor,-1,-1,0,5.3,-1,-1,2763,19198
Kitware/ParaView,-1,2746,0,7.6,-1,-1,235202,636663
Kiprey/Skr_Learning,-1,-1,-1,4.8,-1,-1,23965,82030
Kinoma/kinomajs,-1,-1,0,4.7,-1,-1,286224,980925
KikoPlayProject/KikoPlay,-1,-1,-1,6.1,-1,-1,8971,71213
KhronosGroup/Vulkan-ValidationLayers,-1,-1,-1,6.7,-1,-1,27270,448260
KhronosGroup/Vulkan-Samples,-1,-1,308,7.3,-1,-1,18508,90730
KhronosGroup/Vulkan-Headers,-1,0,0,6.3,-1,-1,3007,214451
KhronosGroup/VK-GL-CTS,-1,-1,-1,7.3,-1,-1,205996,1775796
KhronosGroup/SyclParallelSTL,-1,0,-1,6.7,-1,-1,2469,5190
KhronosGroup/SPIRV-Tools,-1,-1,-1,6.4,-1,-1,64959,424784
KhaosT/ACVM,-1,0,-1,4.9,-1,-1,968,5123
Keruspe/GPaste,-1,0,-1,7.6,-1,-1,4721,15624
Kazade/kazmath,-1,-1,-1,6.1,-1,-1,3347,28393
KangLin/RabbitIm,-1,-1,0,4.4,-1,-1,3276,22329
KYHSGeekCode/Android-Disassembler,-1,0,-1,4.2,-1,-1,1774,17490
KIT-ISAS/lili-om,-1,-1,-1,6.2,-1,-1,180,8029
KDE/plasma-desktop,-1,-1,-1,7.6,-1,-1,3689,45642
KDE/okular,-1,-1,-1,7.2,-1,-1,19027,91793
KDE/latte-dock,-1,-1,-1,7.2,-1,-1,4473,45474
KDE/kdenlive,-1,-1,-1,7.6,-1,-1,19211,172893
KDE/kdeconnect-kde,-1,-1,-1,7.2,-1,-1,2963,20793
KDE/kate,-1,-1,-1,7.2,-1,-1,14911,87751
KDAB/hotspot,-1,-1,-1,5,-1,-1,1145,16285
KDAB/KDDockWidgets,-1,-1,-1,7.1,-1,-1,5008,31565
KD-lab-Open-Source/Perimeter,-1,0,-1,5.4,-1,-1,44434,289078
JuliaStrings/utf8proc,-1,0,-1,5.5,-1,-1,585,18804
Joshua-Ashton/d9vk,-1,0,-1,5.3,-1,-1,11888,94793
JonathanSalwan/Triton,-1,-1,-1,4.6,-1,-1,17888,103895
JonMagon/KDiskMark,-1,-1,-1,5.8,-1,-1,16,2694
JochenKalmbach/StackWalker,-1,-1,-1,7,-1,-1,287,1615
Jittor/JNeRF,-1,0,-1,5.7,-1,-1,48991,231800
JingwenWang95/DSP-SLAM,-1,-1,-1,6,-1,-1,7267,25821
JibbSmart/JoyShockMapper,-1,-1,-1,5.4,-1,-1,698,9688
JiayinCao/SORT,-1,0,-1,5,-1,-1,20708,51922
JiaoXianjun/BTLE,-1,-1,-1,6.2,-1,-1,456,5260
James-Jones/HLSLCrossCompiler,-1,0,-1,5,-1,-1,54415,180644
JakobEngel/dso,-1,0,-1,6.6,-1,-1,4812,16051
Irqbalance/irqbalance,-1,299,26,8.3,-1,-1,857,5485
Interrupt/systemshock,-1,-1,0,6.9,-1,-1,46424,133704
IntelRealSense/realsense-ros,-1,-1,-1,7.4,-1,-1,496,4520
InsomniacGames/ig-cachesim,-1,-1,-1,6.2,-1,-1,1774,13158
InsightSoftwareConsortium/ITK,-1,-1,0,7.6,-1,-1,717765,1616515
InfiniTimeOrg/InfiniTime,-1,-1,-1,6,-1,-1,49065,185757
Imagick/imagick,-1,0,-1,5.7,-1,-1,3699,26464
ImageEngine/cortex,-1,-1,-1,5.7,-1,-1,80176,154898
Illation/ETEngine,-1,-1,-1,6.2,-1,-1,14639,52244
IgnorantGuru/spacefm,-1,0,-1,6.4,-1,-1,13471,86497
IfcOpenShell/IfcOpenShell,-1,0,-1,5.4,-1,-1,405690,597695
IBM/fhe-toolkit-linux,-1,-1,-1,5.5,-1,-1,4888,9242
Hydr8gon/NooDS,-1,-1,-1,4.8,-1,-1,3993,21240
HumbleUI/JWM,-1,-1,0,6.4,-1,-1,441,10663
HuangCongQing/pcl-learning,-1,-1,-1,5.7,-1,-1,1968,6182
HuTianQi/SmartOpenCV,-1,-1,-1,6.2,-1,-1,31350,56467
HowardHinnant/date,-1,0,0,7.7,-1,-1,4511,29555
HewlettPackard/netperf,-1,0,-1,7.2,-1,-1,12134,41891
HerikLyma/CPPWebFramework,-1,-1,-1,6,-1,-1,2192,6579
Heltec-Aaron-Lee/WiFi_Kit_series,-1,-1,-1,5.3,-1,-1,402155,620685
HelenOS/helenos,-1,-1,-1,5.4,-1,-1,207903,393953
HelTecAutomation/Heltec_ESP32,-1,0,-1,6.7,-1,-1,594,4393
HeYijia/svo_edgelet,-1,-1,-1,5.7,-1,-1,4386,19088
HeYijia/VINS-Course,-1,-1,-1,5.5,-1,-1,2825,15183
HeYijia/PL-VIO,-1,-1,-1,6.4,-1,-1,5203,22568
HaxeFoundation/neko,-1,-1,-1,7.1,-1,-1,3858,19406
HarbourMasters/Shipwright,-1,0,0,6.5,-1,-1,66989,730358
HansKristian-Work/vkd3d-proton,-1,0,-1,6.5,-1,-1,6892,142154
HackerPoet/MarbleMarcher,-1,-1,-1,6.4,-1,-1,373,2239
HackWebRTC/webrtc,-1,-1,-1,6.6,-1,-1,167662,680161
HX-IoT/ESP32-Developer-Guide,-1,-1,-1,4.8,-1,-1,3768,8037
HVML/PurC,-1,-1,0,7.6,-1,-1,118088,556789
HKUST-Aerial-Robotics/VINS-Fusion,-1,-1,-1,6.2,-1,-1,5226,23089
HKUST-Aerial-Robotics/Teach-Repeat-Replan,-1,-1,-1,5.3,-1,-1,9751,50806
HKUST-Aerial-Robotics/GVINS,-1,-1,-1,5.9,-1,-1,1501,15044
HKUST-Aerial-Robotics/Fast-Planner,-1,-1,-1,5,-1,-1,9774,40737
HKUST-Aerial-Robotics/FUEL,-1,-1,-1,5.3,-1,-1,14711,61609
HKUST-Aerial-Robotics/FIESTA,-1,-1,-1,6.4,-1,-1,419,1968
HKUST-Aerial-Robotics/DenseSurfelMapping,-1,-1,-1,6,-1,-1,7594,26774
HKUST-Aerial-Robotics/A-LOAM,-1,-1,-1,6.1,-1,-1,239,1855
GuitarML/SmartGuitarAmp,-1,-1,-1,5.1,-1,-1,207,1553
GuitarML/NeuralPi,-1,-1,-1,4.7,-1,-1,214,2114
Greedysky/TTKWidgetTools,-1,-1,-1,7.3,-1,-1,13551,52391
GrammaTech/ddisasm,-1,-1,-1,6.7,-1,-1,2730,12024
GrahamDumpleton/mod_wsgi,-1,0,0,6.3,-1,-1,3445,15403
GothenburgBitFactory/timewarrior,-1,0,-1,5.9,-1,-1,4356,12757
GothenburgBitFactory/taskwarrior,-1,-1,0,5.9,-1,-1,11790,34211
Gooddbird/tinyrpc,-1,-1,-1,8,-1,-1,395,6057
GollyGang/ready,-1,-1,-1,5.2,-1,-1,3552,20837
Gnucash/gnucash,-1,0,-1,7,-1,-1,81578,288182
Geonhee-LEE/mpc_ros,-1,-1,-1,6.7,-1,-1,40963,37841
GeometryCollective/boundary-first-flattening,-1,-1,-1,5.3,-1,-1,1003,42497
GeoDaCenter/geoda,-1,0,-1,3.4,-1,-1,44945,299519
GenericMappingTools/gmt,-1,0,-1,6.3,-1,-1,47609,289881
Geant4/geant4,-1,0,0,4.5,-1,-1,602557,1216014
GameTechDev/XeGTAO,-1,0,-1,4.5,-1,-1,114831,402302
GameTechDev/PresentMon,-1,-1,0,4.9,-1,-1,21167,61934
GameFoundry/bsf,-1,-1,-1,6.2,-1,-1,77938,376786
Galzai/MK32,-1,-1,-1,6.6,-1,-1,36130,299647
GaijinEntertainment/daScript,-1,-1,-1,5.3,-1,-1,103794,314139
GStreamer/gst-rtsp-server,-1,0,-1,6.4,-1,-1,9829,36372
