repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
TadasBaltrusaitis/CLM-framework,-1,-1,2.3,-1,-1,142697,495398
TOMB5/TOMB5,-1,-1,3.4,-1,-1,7255,121045
TNG/boost-python-examples,-1,-1,4.2,-1,-1,0,425
TDesktop-x64/tdesktop,-1,-1,5,-1,-1,18418,581175
Sysinternals/ProcMon-for-Linux,-1,-1,6,-1,-1,83617,164104
SysSec-KAIST/LTESniffer,-1,-1,5.3,-1,-1,2218,12647
Syencil/tensorRT,-1,-1,3.8,-1,-1,10375,7784
SwiftLaTeX/SwiftLaTeX,-1,-1,3.7,-1,-1,27423,304601
SwiCago/HeatPump,-1,-1,5,-1,-1,104,1348
Svalorzen/AI-Toolbox,-1,-1,4.4,-1,-1,20381,31709
Supercip971/WingOS,-1,-1,3.5,-1,-1,96,4672
Sude-/lgogdownloader,-1,-1,5.2,-1,-1,713,10396
Stream-AD/MIDAS,-1,-1,3.9,-1,-1,244,663
Stiffstream/sobjectizer,-1,0,3.9,-1,-1,35686,93870
Stiffstream/restinio,-1,0,4.4,-1,-1,19738,57404
SteveMacenski/spatio_temporal_voxel_layer,-1,-1,6.9,-1,-1,901,2195
SteveMacenski/slam_toolbox,-1,-1,6.4,-1,-1,6008,13911
SteamClientHomebrew/Millennium,-1,-1,5.3,-1,-1,5658,18601
Star-Clouds/CenterFace,-1,-1,4.3,-1,-1,20,705
StanfordVL/GibsonEnv,-1,-1,3.8,-1,-1,3243,37609
StanfordSNR/puffer,-1,-1,3.7,-1,-1,1303,17329
StanfordSNR/gg,-1,-1,3.9,-1,-1,1145,17594
Staacks/gbinterceptor,-1,-1,3.6,-1,-1,300,12442
Squalr/Squally,-1,-1,2.5,-1,-1,26624,492148
Squadrick/shadesmar,-1,-1,4.2,-1,-1,1680,17492
SpriteOvO/AirPodsDesktop,-1,-1,4.2,-1,-1,1135,6456
SpectrumIM/spectrum2,-1,-1,5.7,-1,-1,9843,43653
SpectacularAI/HybVIO,-1,0,4.6,-1,-1,2572,17697
SpecialKO/SpecialK,-1,-1,3.8,-1,-1,145471,821479
Soundux/Soundux,-1,-1,4.4,-1,-1,124,6553
Softmotions/ejdb,-1,-1,1.7,-1,-1,4464,19573
Snaipe/Criterion,-1,80,4.7,-1,-1,7286,19124
SmingHub/Sming,-1,-1,5.5,-1,-1,41861,108224
SmartisanTech/SmartisanOS_Kernel_Source,-1,-1,4.4,-1,-1,2298417,11147959
SmallPond/X-Knob,-1,-1,3.8,-1,-1,32571,245623
Slamtec/rplidar_ros,-1,-1,4.3,-1,-1,2684,9012
Skythinker616/foc-wheel-legged-robot,-1,-1,3.2,-1,-1,130985,334004
Skycoder42/QtAutoUpdater,-1,-1,3.8,-1,-1,452,9466
Skycoder42/QHotkey,-1,-1,5,-1,-1,54,1467
Siv3D/OpenSiv3D,-1,15,4.3,-1,-1,311043,1281289
Simple-XX/SimpleKernel,-1,0,4.6,-1,-1,11427,27641
SimonKagstrom/kcov,-1,-1,6.1,-1,-1,1402,15784
Simon-Leeeeeeeee/XCodeScanner,-1,0,2.5,-1,-1,24881,137235
ShuoYangRobotics/A1-QP-MPC-Controller,-1,-1,3.9,-1,-1,712,3059
ShortTailLab/ph-open,-1,-1,2.3,-1,-1,371844,2585708
SharpGenTools/SharpGenTools,-1,-1,4.3,-1,-1,29818,305488
ShapeLab/SwarmUI,-1,-1,2.5,-1,-1,15561,36462
Shangyizhou/A-Tiny-Network-Library,-1,-1,1.9,-1,-1,7485,16898
Shadowsocks-NET/Qv2ray,-1,-1,3.8,-1,-1,2272,30027
SeriousCache/UABE,-1,-1,3,-1,-1,9982,76458
SeasX/SeasLog,-1,-1,5.1,-1,-1,514,4547
SchedMD/slurm,-1,-1,6.2,-1,-1,121081,522512
SaschaWillems/Vulkan-glTF-PBR,-1,453,5.4,-1,-1,30286,126326
SarahWeiii/CoACD,-1,-1,4.1,-1,-1,3015,39457
Samsung/veles,-1,-1,2.2,-1,-1,12858,25819
Samsung/GearVRf,-1,-1,2.6,-1,-1,47100,148395
Salensoft/thu-cst-cracker,-1,-1,2.5,-1,-1,60215,283417
SakuraEngine/SakuraEngine,-1,-1,4.4,-1,-1,511331,1897576
Safe3/uuWAF,-1,-1,4.4,-1,-1,20,553
SWI-Prolog/swipl-devel,-1,-1,5.6,-1,-1,22311,158973
STEllAR-GROUP/hpx,-1,0,7.7,-1,-1,124302,520627
SSSD/sssd,-1,-1,4.6,-1,-1,38026,340804
SSARCandy/Coherent-Line-Drawing,-1,-1,3.9,-1,-1,80,972
SOHUDBA/SOHU-DBProxy,-1,-1,4.1,-1,-1,13783,55075
SMRT-AIST/interactive_slam,-1,-1,4.7,-1,-1,593,13316
SMRT-AIST/fast_gicp,-1,-1,5.7,-1,-1,99,2380
SMH17/bitcoin-hacking-tools,-1,-1,3.8,-1,-1,510,3421
SFML/imgui-sfml,-1,-1,4.7,-1,-1,92,1391
SChernykh/p2pool,-1,124,5.2,-1,-1,8128,87885
RossHartley/invariant-ekf,-1,-1,2.5,-1,-1,299,1220
Roger-random/Sawppy_Rover,-1,-1,4.5,-1,-1,1187,2199
Rockbox/rockbox,-1,-1,4.2,-1,-1,314799,1445921
RobustFieldAutonomyLab/LeGO-LOAM,-1,-1,4.3,-1,-1,273,3226
RobotLocomotion/drake,-1,0,4.1,-1,-1,188261,504806
RoboSense-LiDAR/rslidar_sdk,-1,-1,4.5,-1,-1,273,1719
RobTillaart/Arduino,-1,-1,6.2,-1,-1,23978,75340
RichardoMrMu/yolov5-deepsort-tensorrt,-1,-1,3.6,-1,-1,702,3297
RfidResearchGroup/RFIDtools,-1,-1,2.9,-1,-1,7179,25786
RfidResearchGroup/ChameleonUltra,-1,-1,3.6,-1,-1,205146,331742
Restream/reindexer,-1,0,4.5,-1,-1,18335,189539
RenderKit/ospray,-1,0,6.2,-1,-1,16718,177333
RenderKit/oidn,-1,-1,6.2,-1,-1,2633,31189
RenderKit/embree,-1,0,7.3,-1,-1,34334,231535
RedisTimeSeries/RedisTimeSeries,-1,-1,4.7,-1,-1,1656,14717
RedisAI/RedisAI,-1,-1,5.8,-1,-1,4053,15926
ReadyTalk/avian,-1,-1,4.3,-1,-1,2184,68837
Ravenbrook/mps,-1,365,4.7,-1,-1,29768,84746
RangeNetworks/openbts,-1,-1,4.4,-1,-1,25234,69438
Raikiri/LegitEngine,-1,-1,2.4,-1,-1,31331,125216
Rafostar/clapper,-1,-1,5.8,-1,-1,6986,22222
RTEMS/rtems,-1,-1,6.2,-1,-1,909320,1850782
RRZE-HPC/likwid,-1,-1,5.2,-1,-1,29526,144137
RQNG/WouoUI,-1,-1,3.7,-1,-1,175645,687982
ROCm/hcc,-1,-1,4.1,-1,-1,19307,80945
ROCm/HIPIFY,-1,-1,5.4,-1,-1,5361,28433
ROCm/HIP,-1,-1,5,-1,-1,7772,3239
ROBOTIS-GIT/DynamixelSDK,-1,-1,3.4,-1,-1,7349,19042
RHVoice/RHVoice,-1,-1,6.3,-1,-1,6945,64426
REhints/HexRaysCodeXplorer,-1,-1,3,-1,-1,1080,7146
REGoth-project/REGoth-bs,-1,-1,4.8,-1,-1,5518,15537
REDasmOrg/REDasm,-1,-1,3.8,-1,-1,163,7783
QxOrm/QxOrm,-1,-1,4.9,-1,-1,24180,56400
Qucs/qucs,-1,-1,5.3,-1,-1,17697,76504
QuasarApp/CQtDeployer,-1,0,4.6,-1,-1,2442,19059
Quanwei1992/GAMES101,-1,-1,4.4,-1,-1,1147,7020
QuantumLeaps/modern-embedded-programming-course,-1,-1,3.6,-1,-1,55780,137365
Qrome/printer-monitor,-1,-1,4,-1,-1,1096,6080
Qiskit/qiskit-aer,-1,-1,6.5,-1,-1,10218,53059
Qihoo360/phptrace,-1,-1,4.5,-1,-1,998,3715
Qihoo360/mysql-sniffer,-1,-1,3.4,-1,-1,915,5733
Qihoo360/logkafka,-1,0,4.1,-1,-1,28958,77625
Qihoo360/huststore,-1,-1,3.7,-1,-1,14235,214928
Qihoo360/evpp,-1,-1,5.4,-1,-1,12287,47106
QianMo/GPU-Gems-Book-Source-Code,-1,-1,1.9,-1,-1,110073,583401
Qalculate/qalculate-gtk,-1,-1,5.2,-1,-1,582,44137
Qalculate/libqalculate,-1,-1,5,-1,-1,5198,122591
QB64Team/qb64,-1,-1,3,-1,-1,232397,1757984
PyCon/2017-slides,-1,-1,4.4,-1,-1,44353,354507
PureDarwin/PureDarwin,-1,-1,5,-1,-1,548479,1691980
Pulse-Eight/libcec,-1,0,3.8,-1,-1,8415,22005
Prograda/Skybolt,-1,-1,4.4,-1,-1,6266,53008
PrincetonVision/marvin,-1,-1,3.6,-1,-1,321,7232
PotatoSpudowski/fastLLaMa,-1,-1,6.3,-1,-1,1581,14334
Polytonic/Chlorine,-1,5,3.5,-1,-1,1559,10467
PolySync/oscc,-1,0,4.1,-1,-1,4255,10385
PolyMC/PolyMC,-1,-1,5.9,-1,-1,15801,71557
Pizzabelly/EasyRP,-1,-1,3,-1,-1,33,198
PipeWire/pipewire,-1,-1,6.2,-1,-1,26099,281147
PickNikRobotics/rviz_visual_tools,-1,-1,4.8,-1,-1,1649,3859
PetWorm/LARVIO,-1,-1,3.8,-1,-1,1744,8089
Perfare/Zygisk-Il2CppDumper,-1,-1,4.1,-1,-1,568,2538
PaddlePaddle/Serving,-1,0,3.3,-1,-1,6074,32368
PacktPublishing/Mastering-Embedded-Linux-Programming-Third-Edition,-1,0,4.5,-1,-1,159,1317
PabloMK7/citra,-1,0,5.6,-1,-1,31305,318835
PX4/eigen,-1,0,4.3,-1,-1,41620,182878
PX4/PX4-Avoidance,-1,-1,5.3,-1,-1,2056,10335
PRBonn/semantic_suma,-1,-1,3.7,-1,-1,2040,11330
PRBonn/depth_clustering,-1,-1,4.1,-1,-1,4644,9007
PJLab-ADG/SensorsCalibration,-1,851,4.8,-1,-1,145851,487384
PJLab-ADG/Livox-Mapping,-1,-1,4.6,-1,-1,3617,13455
PHZ76/DesktopSharing,-1,-1,2.5,-1,-1,52654,161969
PCrnjak/Faze4-Robotic-arm,-1,-1,4.1,-1,-1,0,36
P403n1x87/austin,-1,28,4.8,-1,-1,2626,8442
Overv/VulkanTutorial,-1,-1,6.1,-1,-1,13,22598
OtterBrowser/otter-browser,-1,-1,6.5,-1,-1,20950,109411
Orange-OpenSource/bmc-cache,-1,-1,3.9,-1,-1,3238,20801
OpenZWave/open-zwave,-1,-1,5.2,-1,-1,29709,70929
OpenXcom/OpenXcom,-1,-1,5.4,-1,-1,42481,117780
OpenVSP/OpenVSP,-1,-1,5.6,-1,-1,54005,304054
OpenVPN/tap-windows6,-1,-1,4.5,-1,-1,2732,6843
OpenVPN/openvpn3-linux,-1,-1,6.2,-1,-1,10431,33060
OpenVPN/openvpn3,-1,0,6.2,-1,-1,21910,97820
OpenVPN/openvpn-gui,-1,-1,6.5,-1,-1,2800,14020
OpenSteamClient/OpenSteamClient,-1,-1,4.4,-1,-1,6541,25100
OpenSourceRisk/Engine,-1,-1,4.8,-1,-1,82132,296846
OpenSIPS/opensips,-1,-1,6.6,-1,-1,92715,450177
OpenSC/OpenSC,-1,-1,6.8,-1,-1,24005,179073
OpenRTX/OpenRTX,-1,0,5,-1,-1,52302,93803
OpenQuadruped/spot_mini_mini,-1,-1,3.6,-1,-1,1051,66503
OpenNFS/OpenNFS,-1,-1,3.8,-1,-1,13477,43546
OpenLoco/OpenLoco,-1,-1,6,-1,-1,7691,162027
OpenLightingProject/ola,-1,150,5.1,-1,-1,52051,144115
OpenKinect/libfreenect2,-1,-1,3.6,-1,-1,5154,24107
OpenKinect/libfreenect,-1,-1,2.1,-1,-1,4767,17006
OpenHantek/OpenHantek6022,-1,-1,3.8,-1,-1,2117,11644
OpenHMD/OpenHMD,-1,-1,4.8,-1,-1,2006,14569
OpenHEVC/openHEVC,-1,-1,2.1,-1,-1,23718,94385
OpenFOAM/OpenFOAM-dev,-1,-1,6.2,-1,-1,351677,834708
OpenEtherCATsociety/SOES,-1,-1,5.5,-1,-1,2263,10561
OpenDungeons/OpenDungeons,-1,-1,4.2,-1,-1,13304,64647
OpenChemistry/avogadrolibs,-1,0,5.2,-1,-1,27535,124781
OpenBoard-org/OpenBoard,-1,-1,5.2,-1,-1,15736,74926
OpenBangla/OpenBangla-Keyboard,-1,-1,4.5,-1,-1,1359,3469
OpenApoc/OpenApoc,-1,-1,6.2,-1,-1,8744,120062
OpenAMP/open-amp,-1,-1,6.8,-1,-1,4360,11986
Open-Smartwatch/open-smartwatch-os,-1,-1,4.5,-1,-1,4379,105785
Open-Cascade-SAS/OCCT,-1,0,5.3,-1,-1,587257,1549110
Off-World-Live/obs-spout2-plugin,-1,0,4.8,-1,-1,133,1040
OctoMap/octomap,-1,-1,4.8,-1,-1,11842,25353
OSGeo/grass,-1,-1,7.5,-1,-1,116557,503385
OP-Engineering/op-sqlite,-1,-1,4.4,-1,-1,178670,331466
ONNC/onnc,-1,-1,4,-1,-1,22004,88618
OLIMEX/DIY-LAPTOP,-1,-1,2.8,-1,-1,2864002,13890974
OAID/TengineKit,-1,-1,2.9,-1,-1,32656,51170
Nukem9/dlssg-to-fsr3,-1,-1,4.8,-1,-1,197,4072
NotepadFree/NotepadFree,-1,-1,3,-1,-1,38520,277265
NoiseByNorthwest/php-spx,-1,-1,4.9,-1,-1,749,5762
Nitrux/maui-shell,-1,-1,4.1,-1,-1,1249,6613
Nicholas3388/LuaNode,-1,-1,5.1,-1,-1,4644,28305
Nheko-Reborn/nheko,-1,-1,4.9,-1,-1,2538,60663
NetworkBlockDevice/nbd,-1,-1,4.7,-1,-1,1239,8364
NeoGeographyToolkit/StereoPipeline,-1,-1,5,-1,-1,39971,123623
Nelarius/imnodes,-1,-1,4.3,-1,-1,489,4398
NativeScript/android,-1,-1,4.7,-1,-1,17828,73349
NaruseMioShirakana/DragonianVoice,-1,-1,4.3,-1,-1,35877,61605
Naotonosato/Blawn,-1,-1,2.5,-1,-1,1230,9815
NanoComp/meep,-1,-1,5.6,-1,-1,4705,32676
NagiosEnterprises/nagioscore,-1,0,5.3,-1,-1,15180,98041
Nadrin/Quartz,-1,0,3.7,-1,-1,6436,37703
Nadrin/PBR,-1,-1,3.6,-1,-1,24577,61844
NVlabs/tiny-cuda-nn,-1,-1,4.6,-1,-1,10744,33536
NVlabs/intrinsic3d,-1,-1,4.3,-1,-1,2874,6813
NVlabs/flip,-1,13,5.1,-1,-1,3951,22008
NVSL/linux-nova,-1,-1,5.1,-1,-1,3236767,17342754
NVIDIAGameWorks/RTXGI-DDGI,-1,0,4.1,-1,-1,23727,107132
NVIDIAGameWorks/PhysX,-1,-1,2.4,-1,-1,110630,437642
NVIDIA/nvvl,-1,-1,4.6,-1,-1,15766,112559
NVIDIA/nvcomp,-1,-1,4.2,-1,-1,616,2041
NVIDIA/gvdb-voxels,-1,-1,2.3,-1,-1,7856,75618
NVIDIA/cuda-quantum,-1,-1,7.2,-1,-1,29806,99278
NVIDIA/cuCollections,-1,-1,7.7,-1,-1,1941,26800
NVIDIA/cccl,-1,-1,7.7,-1,-1,94280,281623
NVIDIA/MAXINE-AR-SDK,-1,-1,2.4,-1,-1,78906,184819
NVIDIA-Omniverse/PhysX,-1,-1,5.2,-1,-1,141441,505460
NVIDIA-Merlin/HugeCTR,-1,-1,5.8,-1,-1,15360,69068
NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,-1,-1,6.2,-1,-1,839,3801
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,-1,-1,7.3,-1,-1,1473,4775
NREL/OpenStudio,-1,-1,4.8,-1,-1,102256,658645
NREL/EnergyPlus,-1,459,5.5,-1,-1,601664,3015242
NLnetLabs/nsd,-1,-1,7.1,-1,-1,10577,54418
NGSolve/ngsolve,-1,-1,4.8,-1,-1,34937,183650
MyGUI/mygui,-1,-1,3.3,-1,-1,14761,164093
MultiChain/multichain,-1,-1,4.1,-1,-1,17811,177498
MrNeRF/gaussian-splatting-cuda,-1,-1,4.2,-1,-1,1672,8851
MrKepzie/Natron,-1,-1,3.5,-1,-1,107479,514518
Mq-b/Modern-Cpp-templates-tutorial,-1,-1,5,-1,-1,11,176
Mq-b/Cpp20-STL-Cookbook-src,-1,-1,3.7,-1,-1,94,3214
MotorolaMobilityLLC/kernel-msm,-1,-1,5.6,-1,-1,3519475,20456086
Motion-Project/motion,-1,86,4.1,-1,-1,6864,26430
Modos-Labs/Glider,-1,-1,5.8,-1,-1,3526,50713
Moddable-OpenSource/moddable,-1,-1,5.2,-1,-1,60126,286161
ModOrganizer2/modorganizer,-1,-1,5.8,-1,-1,10352,64861
Mixaill/FakePDB,-1,33,4,-1,-1,7366,16669
MitchellSternke/SuperMarioBros-C,-1,-1,3.5,-1,-1,1687,23165
MihailRis/VoxelEngine-Cpp,-1,-1,4.9,-1,-1,1510,32352
MidnightCommander/mc,-1,489,5.6,-1,-1,24785,100295
MichaelFYang/far_planner,-1,-1,3.9,-1,-1,568,9592
MichaelCharles/clay_containers,-1,-1,4.6,-1,-1,121,531
Mic92/nix-ld,-1,-1,5.4,-1,-1,724,3402
MiRoboticsLab/cyberdog_ros2,-1,0,4.5,-1,-1,3222,24721
MiKTeX/miktex,-1,-1,5.1,-1,-1,567319,2738123
MhLiao/TextBoxes_plusplus,-1,-1,1.6,-1,-1,14173,76114
Mellanox/libvma,-1,-1,5.6,-1,-1,30182,94413
Meituan-Dianping/DBProxy,-1,-1,5.5,-1,-1,6662,33153
MegviiRobot/CamLaserCalibraTool,-1,-1,4.1,-1,-1,1504,9897
MediaArea/MediaInfoLib,-1,-1,6.1,-1,-1,38375,243926
MediaArea/MediaInfo,-1,-1,6.8,-1,-1,3719,17584
MaximeHerpin/modular_tree,-1,-1,3.9,-1,-1,18,1880
Matheus-Garbelini/esp32_esp8266_attacks,-1,-1,3.4,-1,-1,43915,259307
MasteringOpenCV/code,-1,-1,4.1,-1,-1,16668,44204
MaskRay/ccls,-1,-1,4.8,-1,-1,9841,13658
Martchus/tageditor,-1,-1,5.3,-1,-1,1521,18409
Martchus/syncthingtray,-1,-1,6.5,-1,-1,3363,26201
Markus-Go/bonesi,-1,-1,4.4,-1,-1,187,1083
Maratyszcza/NNPACK,-1,-1,4.6,-1,-1,2441,37733
MapServer/MapServer,-1,-1,6.5,-1,-1,41008,269086
MapIV/eagleye,-1,-1,4.9,-1,-1,1860,16138
Manu343726/ctti,-1,0,4.4,-1,-1,5452,19808
ManiiXu/VINS-Mono-Learning,-1,-1,4.4,-1,-1,4076,19744
Mange/rofi-emoji,-1,-1,4.3,-1,-1,134,1363
MailCore/mailcore2,-1,-1,4.8,-1,-1,28771,63173
MagnusThome/RejsaCAN-ESP32,-1,-1,3.9,-1,-1,70,365
MaartenBaert/ssr,-1,-1,4.5,-1,-1,2995,16157
MaaXYZ/MaaFramework,-1,-1,5.4,-1,-1,1336,30073
MPC-SoK/frameworks,-1,-1,4.6,-1,-1,479,1629
MITK/MITK,-1,0,4.8,-1,-1,154201,441926
MIT-SPARK/Kimera-Semantics,-1,-1,4.5,-1,-1,867,2117
MIT-SPARK/Kimera-RPGO,-1,-1,5.4,-1,-1,1292,6015
MEONMedical/Log4Qt,-1,-1,5.3,-1,-1,5929,13358
Lymphatus/caesium-image-compressor,-1,-1,5.2,-1,-1,383,4544
Luos-io/luos_engine,-1,-1,4,-1,-1,60364,94282
LunarG/VulkanTools,-1,-1,6.1,-1,-1,6679,190734
LuisaGroup/LuisaCompute,-1,-1,5.2,-1,-1,25711,283504
LucidVR/opengloves-driver,-1,-1,4.8,-1,-1,478,4096
LuaLanes/lanes,-1,-1,6.2,-1,-1,2336,6592
LostArtefacts/TR1X,-1,-1,6,-1,-1,901,62713
Lora-net/LoRaMac-node,-1,0,5.4,-1,-1,320040,454258
Livox-SDK/livox_camera_lidar_calibration,-1,-1,4.6,-1,-1,78,1828
Livox-SDK/LIO-Livox,-1,-1,4.4,-1,-1,2723,11007
LiveStockShapeAnalysis/Point-Cloud-Processing-example,-1,-1,2.2,-1,-1,7069,19655
Little-Potato-1990/localization_in_auto_driving,-1,-1,3.3,-1,-1,27802,91395
LitLeo/TensorRT_Tutorial,-1,-1,3.8,-1,-1,10244,7068
LimHyungTae/patchwork,-1,-1,5.2,-1,-1,927,3310
Librum-Reader/Librum,-1,-1,5.6,-1,-1,1533,20517
LibrePCB/LibrePCB,-1,0,7.3,-1,-1,69283,166700
LibreOffice/core,-1,-1,5.6,-1,-1,892724,5034516
Liber-coder/CV_Notes,-1,-1,4.1,-1,-1,56,273
LibVNC/x11vnc,-1,-1,5.5,-1,-1,11538,94082
LiJiangnanBit/path_optimizer,-1,-1,4.8,-1,-1,558,4671
Le0nX/ModernRoboticsCpp,-1,-1,5.3,-1,-1,750,1681
LatticeX-Foundation/Rosetta,-1,0,4.2,-1,-1,56260,247632
LUX-Core/lux,-1,0,3.2,-1,-1,65873,351404
LSPosed/LSPlant,-1,-1,5.7,-1,-1,337,5234
LGCooci/KCObjc4_debug,-1,-1,2.1,-1,-1,480676,1460174
L-JINBIN/ApkSignatureKillerEx,-1,-1,3.6,-1,-1,572,2780
Kyle-ak/imu_tk,-1,-1,3.8,-1,-1,942,2490
Ky6uk/PETOOH,-1,0,4.3,-1,-1,6,297
KumarRobotics/ublox,-1,-1,5.7,-1,-1,2404,4851
KumarRobotics/msckf_vio,-1,-1,4.4,-1,-1,955,3062
KumarRobotics/kr_autonomous_flight,-1,0,5.7,-1,-1,2923,13565
Kudo/react-native-v8,-1,-1,3.9,-1,-1,199,2749
KranX/Vangers,-1,-1,5.8,-1,-1,11869,128868
Kode/Kha,-1,-1,4.8,-1,-1,38092,129782
Kitware/VTK,-1,33,6.2,-1,-1,1086590,3670275
Kitware/TeleSculptor,-1,0,3.7,-1,-1,2763,19198
Kitware/ParaView,-1,0,6.2,-1,-1,200968,665192
Kiprey/Skr_Learning,-1,-1,1.7,-1,-1,23965,82030
Kinoma/kinomajs,-1,0,1.9,-1,-1,286224,980925
KinglittleQ/SuperPoint_SLAM,-1,-1,4.3,-1,-1,8151,27211
KikoPlayProject/KikoPlay,-1,-1,4.4,-1,-1,9401,86377
KhronosGroup/glslang,-1,-1,8.5,-1,-1,18201,100760
KhronosGroup/Vulkan-ValidationLayers,-1,-1,6.2,-1,-1,35185,465467
KhronosGroup/Vulkan-Loader,-1,-1,7.2,-1,-1,7129,60740
KhronosGroup/Vulkan-Headers,-1,0,7.7,-1,-1,4221,251729
KhronosGroup/VK-GL-CTS,-1,-1,6.1,-1,-1,217744,1968380
KhronosGroup/SPIRV-Tools,-1,-1,7.6,-1,-1,64546,439081
KhaosT/ACVM,-1,-1,2.6,-1,-1,968,5123
Kevincoooool/KS_DAP_Wireless,-1,-1,2.4,-1,-1,1287864,2948154
Keruspe/GPaste,-1,-1,4.5,-1,-1,4742,15654
Kazade/kazmath,-1,-1,4.1,-1,-1,3347,28393
KarypisLab/METIS,-1,-1,4.2,-1,-1,3421,14947
KangLin/RabbitIm,-1,0,4.4,-1,-1,3276,22329
KTStephano/StratusGFX,-1,-1,4.1,-1,-1,13027,48449
KIT-ISAS/lili-om,-1,-1,4.1,-1,-1,180,8029
KDE/plasma-desktop,-1,-1,6.2,-1,-1,3487,42359
KDE/okular,-1,-1,6.2,-1,-1,18040,87690
KDE/latte-dock,-1,-1,6.2,-1,-1,4473,45474
KDE/kwin,-1,-1,6.2,-1,-1,30850,230258
KDE/konsole,-1,-1,6.2,-1,-1,10711,44337
KDE/kdiff3,-1,-1,6.2,-1,-1,2779,25324
KDE/kdenlive,-1,-1,6.2,-1,-1,20530,188650
KDE/kdeconnect-kde,-1,-1,6.2,-1,-1,3134,22276
KDE/kate,-1,-1,6.2,-1,-1,19047,104103
KDE/heaptrack,-1,0,4.8,-1,-1,2625,20360
KDE/dolphin,-1,-1,6.2,-1,-1,10255,44310
KDAB/hotspot,-1,-1,5.9,-1,-1,1332,18480
KDAB/KDDockWidgets,-1,-1,5.8,-1,-1,18802,102711
KD-lab-Open-Source/Perimeter,-1,-1,4.4,-1,-1,46118,298074
JustasMasiulis/nt_wrapper,-1,-1,4.3,-1,-1,1670,5290
JuliaStrings/utf8proc,-1,-1,4.7,-1,-1,591,18871
JuliaHubOSS/llvm-cbe,-1,-1,7,-1,-1,2270,6698
Joshua-Ashton/d9vk,-1,-1,3.1,-1,-1,11888,94793
JoseExposito/touchegg,-1,13,4.3,-1,-1,2723,4491
JonathanSalwan/Triton,-1,-1,4.4,-1,-1,17935,104152
JonMagon/KDiskMark,-1,-1,5.6,-1,-1,15,2708
JokerJohn/LIO_SAM_6AXIS,-1,-1,3.9,-1,-1,1954,6918
JochenKalmbach/StackWalker,-1,-1,5,-1,-1,287,1615
Jmgr/actiona,-1,-1,5.8,-1,-1,12562,52083
Jittor/JNeRF,-1,-1,3.5,-1,-1,48991,231800
JingwenWang95/DSP-SLAM,-1,-1,3.9,-1,-1,7267,25821
JibbSmart/JoyShockMapper,-1,-1,3.3,-1,-1,698,9688
JiayinCao/SORT,-1,-1,4.5,-1,-1,20708,51922
Jeija/esp32-80211-tx,-1,-1,3.7,-1,-1,13,92
Jean-MarcHarvengt/MCUME,-1,-1,3.4,-1,-1,66115,1064381
JanuszBedkowski/gpu_computing_in_robotics,-1,-1,4.5,-1,-1,1318,24643
James-Jones/HLSLCrossCompiler,-1,-1,2.3,-1,-1,54415,180644
JakubMelka/PDF4QT,-1,-1,5,-1,-1,16246,137591
JakobEngel/dso,-1,-1,4.8,-1,-1,4812,16051
JackyDing/QtFlex5,-1,-1,4.4,-1,-1,45,7881
Irqbalance/irqbalance,-1,25,6.2,-1,-1,866,5502
Interrupt/systemshock,-1,2,4.8,-1,-1,46424,133704
InsomniacGames/ig-cachesim,-1,-1,4.2,-1,-1,1774,13158
InsightSoftwareConsortium/ITK,-1,301,6.2,-1,-1,716607,1626851
InfiniTimeOrg/InfiniTime,-1,-1,6.4,-1,-1,48847,185668
Imagick/imagick,-1,-1,4.5,-1,-1,3699,26464
ImageEngine/cortex,-1,-1,4.7,-1,-1,79932,156566
Illation/ETEngine,-1,-1,4.1,-1,-1,14639,52244
IgnorantGuru/spacefm,-1,-1,4.4,-1,-1,13471,86497
IfcOpenShell/IfcOpenShell,-1,-1,4.4,-1,-1,446055,475640
IBM/fhe-toolkit-linux,-1,-1,4.1,-1,-1,4888,9242
Hydr8gon/NooDS,-1,-1,4.8,-1,-1,3764,21830
HumbleUI/JWM,-1,4,4.8,-1,-1,441,10729
HuangCongQing/pcl-learning,-1,-1,3.2,-1,-1,2105,6506
HuTianQi/SmartOpenCV,-1,-1,4,-1,-1,31350,56467
HowardHinnant/date,-1,0,6.2,-1,-1,4515,29633
HewlettPackard/netperf,-1,-1,5.7,-1,-1,12134,41891
HerikLyma/CPPWebFramework,-1,-1,3.8,-1,-1,2192,6579
Heltec-Aaron-Lee/WiFi_Kit_series,-1,-1,2,-1,-1,11051,58238
HelenOS/helenos,-1,-1,3.1,-1,-1,209809,402938
HelTecAutomation/Heltec_ESP32,-1,-1,4.8,-1,-1,14989,33150
HeYijia/svo_edgelet,-1,-1,3.4,-1,-1,4386,19088
HeYijia/VINS-Course,-1,-1,3.2,-1,-1,2825,15183
HeYijia/PL-VIO,-1,-1,4.4,-1,-1,5203,22568
HaxeFoundation/neko,-1,-1,5.2,-1,-1,3858,19406
HansKristian-Work/vkd3d-proton,-1,-1,6.2,-1,-1,8821,185311
HackerPoet/MarbleMarcher,-1,-1,4.5,-1,-1,373,2239
HackWebRTC/webrtc,-1,-1,4.2,-1,-1,167662,680161
HX-IoT/ESP32-Developer-Guide,-1,-1,1.9,-1,-1,3768,8037
