repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
axel-download-accelerator/axel,-1,0,-1,5.7,-1,-1,1222,3682
avisingh599/mono-vo,-1,-1,-1,6.2,-1,-1,58,160
avast/retdec-idaplugin,-1,-1,-1,5.5,-1,-1,412,2972
autowarefoundation/autoware.universe,-1,-1,0,5.9,-1,-1,53276,231822
autotrace/autotrace,-1,688,76,4.4,-1,-1,3193,12625
autodiff/autodiff,-1,-1,-1,6,-1,-1,2788,7869
autoas/as,-1,0,-1,5.6,-1,-1,147458,260483
atenpas/gpd,-1,-1,-1,6.3,-1,-1,3230,7269
astroidmail/astroid,-1,0,-1,5.9,-1,-1,2187,22664
astrand/xclip,-1,0,-1,6.3,-1,-1,511,1401
ashtuchkin/vive-diy-position-sensor,-1,0,-1,5.5,-1,-1,1166,12212
asc-community/MxEngine,-1,-1,-1,8,-1,-1,10253,31352
asb2m10/dexed,-1,-1,-1,4.6,-1,-1,2311,8385
asLody/whale,-1,-1,-1,5.9,-1,-1,19436,188585
arximboldi/lager,-1,-1,-1,7,-1,-1,2118,10616
arximboldi/immer,-1,-1,-1,7,-1,-1,5044,35182
arximboldi/ewig,-1,-1,-1,5.1,-1,-1,276,1518
arx/ArxLibertatis,-1,0,0,6.6,-1,-1,22467,109302
arun11299/cpp-subprocess,-1,0,0,5.9,-1,-1,526,1527
artoolkitx/artoolkitx,-1,-1,-1,5.5,-1,-1,195164,415619
artivis/manif,-1,0,0,5.3,-1,-1,5557,18667
arthenica/ffmpeg-kit,-1,0,-1,5.8,-1,-1,7097,22173
artem-ogre/CDT,-1,0,0,5.9,-1,-1,1301,5814
arq5x/bedtools2,-1,0,-1,5,-1,-1,15966,68225
arnaud-lb/php-rdkafka,-1,0,-1,4.9,-1,-1,896,5631
arnaud-lb/php-memory-profiler,-1,0,-1,6.2,-1,-1,144,1609
arkq/bluez-alsa,-1,0,-1,6.3,-1,-1,4347,27569
ariccio/altWinDirStat,-1,0,-1,5.5,-1,-1,16221,108347
archiecobbs/s3backer,-1,0,-1,6.6,-1,-1,3291,10916
arc80/plywood,-1,0,-1,6.2,-1,-1,9348,47858
aras-p/glsl-optimizer,-1,0,-1,6.7,-1,-1,20717,62646
aqi00/android2,-1,0,-1,5.2,-1,-1,75448,688707
appneta/tcpreplay,-1,0,-1,6.3,-1,-1,15885,35752
appliedAI-Initiative/orb_slam_2_ros,-1,-1,-1,6.6,-1,-1,6797,22951
appleseedhq/appleseed,-1,0,-1,5.1,-1,-1,100356,430164
apple/swift-crypto,-1,-1,-1,9,-1,-1,40096,131800
apple/cups,-1,-1,-1,6.9,-1,-1,47208,165339
apohl79/audiogridder,-1,-1,-1,5.6,-1,-1,7754,39984
apitrace/apitrace,-1,0,-1,6,-1,-1,19410,272808
apchenstu/Facial_Details_Synthesis,-1,-1,-1,5,-1,-1,148756,351051
apache/trafficserver,-1,-1,53,8.1,-1,-1,96403,418873
apache/subversion,-1,0,-1,7.9,-1,-1,148563,490797
apache/singa,-1,0,-1,5,-1,-1,15700,48768
apache/parquet-cpp,-1,-1,-1,6.8,-1,-1,4252,21024
apache/openoffice,-1,-1,-1,6.9,-1,-1,1114799,4852565
apache/mynewt-core,-1,-1,-1,7.9,-1,-1,300566,620090
apache/kudu,-1,-1,0,8.1,-1,-1,109537,384699
apache/incubator-pegasus,-1,-1,0,6.5,-1,-1,33622,159547
apache/impala,-1,-1,-1,8.2,-1,-1,131881,380256
apache/httpd,-1,0,-1,7,-1,-1,66015,241327
apache/guacamole-server,-1,141,37,7.7,-1,-1,39294,33507
any1/wayvnc,-1,-1,-1,5.7,-1,-1,826,6922
antimof/UxPlay,-1,-1,-1,7.3,-1,-1,1641,27523
ant-media/LibRtmp-Client-for-Android,-1,0,-1,6.4,-1,-1,1049,9221
ankitdhall/lidar_camera_calibration,-1,-1,-1,3.9,-1,-1,2878,8739
anhttran/extreme_3d_faces,-1,0,0,5.4,-1,-1,40566,175421
anhttran/3dmm_cnn,-1,0,0,5.5,-1,-1,40478,174078
ange-yaghi/manta-ray,-1,-1,-1,4.3,-1,-1,26143,230409
andysworkshop/stm32plus,-1,0,-1,5.4,-1,-1,135725,260774
ands/lightmapper,-1,-1,-1,5.8,-1,-1,142,1926
android/app-bundle-samples,-1,-1,-1,3.9,-1,-1,1408,8643
andrewssobral/vehicle_detection_haarcascades,-1,-1,-1,6,-1,-1,0,75
andrewssobral/bgslibrary,-1,-1,-1,4,-1,-1,6242,33829
andreiz/php-zookeeper,-1,0,-1,6.6,-1,-1,407,1588
andreasfertig/cppinsights,-1,-1,-1,5.3,-1,-1,2080,15027
andreas-mausch/whatsapp-viewer,-1,0,-1,5.5,-1,-1,81885,173736
analogdevicesinc/no-OS,-1,-1,-1,6.5,-1,-1,237843,1625648
anael-seghezzi/CToy,-1,-1,-1,5.4,-1,-1,27193,164568
amzn/amzn-drivers,-1,-1,0,7.1,-1,-1,6183,31771
amzeratul/halley,-1,0,-1,7.6,-1,-1,27715,294109
amule-project/amule,-1,0,-1,4.1,-1,-1,31284,126161
amov-lab/Prometheus,-1,-1,-1,5,-1,-1,19377,72211
amnezia-vpn/amnezia-client,-1,-1,-1,4.6,-1,-1,42996,111838
ammen99/wf-recorder,-1,-1,-1,6.5,-1,-1,86,2070
amd/OpenCL-caffe,-1,-1,-1,4.6,-1,-1,11915,54290
ambrosiogabe/MathAnimation,-1,-1,-1,6.1,-1,-1,5307,59135
alvr-org/ALVR,-1,0,-1,5.4,-1,-1,31846,102210
altdesktop/playerctl,-1,0,-1,6.4,-1,-1,926,5157
altairwei/WizNotePlus,-1,-1,0,5.2,-1,-1,64762,187848
allanrbo/filesremote,-1,-1,-1,5.9,-1,-1,401,26947
aliyun/iotkit-embedded,-1,-1,-1,5.2,-1,-1,31542,117376
alievk/avatarify-desktop,-1,-1,-1,5.8,-1,-1,214,2162
alicevision/AliceVision,-1,-1,-1,6.7,-1,-1,63723,210617
alibaba/xquic,-1,0,-1,7.8,-1,-1,8353,60367
alibaba/tair,-1,0,79,6.4,-1,-1,18278,121251
alibaba/graph-learn,-1,-1,-1,7.1,-1,-1,8007,50024
alibaba/euler,-1,-1,-1,6,-1,-1,4675,30733
alibaba/Patrons,-1,-1,-1,6.1,-1,-1,691,3230
alibaba/BladeDISC,-1,-1,-1,6.8,-1,-1,27492,117543
alexkay/spek,-1,0,-1,5.8,-1,-1,108,2706
alexandervdm/gummi,-1,0,-1,4.4,-1,-1,2247,8991
alembic/alembic,-1,0,-1,5.6,-1,-1,31731,88707
aldostools/webMAN-MOD,-1,0,-1,5.5,-1,-1,47799,198092
albfan/miraclecast,-1,1710,81,7,-1,-1,2124,21027
alaingalvan/CrossWindow,-1,-1,0,6.5,-1,-1,413,3083
ajkhoury/ReClassEx,-1,0,-1,4.7,-1,-1,11010,106759
aiyaapp/AiyaEffectsAndroid,-1,-1,-1,4.6,-1,-1,3459,45615
aitos-io/BoAT-X-Framework,-1,0,-1,5.8,-1,-1,50747,176831
airwindows/airwindows,-1,-1,-1,7.6,-1,-1,117428,408461
ai-winter/ros_motion_planning,-1,-1,-1,7.3,-1,-1,4667,9858
ai-techsystems/deepC,-1,0,0,4.8,-1,-1,48911,185579
ahodesuka/ahoviewer,-1,0,-1,4.4,-1,-1,8758,40414
aguinet/dragonffi,-1,-1,-1,4.6,-1,-1,3125,16604
afritz1/OpenTESArena,-1,0,-1,5.8,-1,-1,5528,72177
aff3ct/aff3ct,-1,-1,-1,5.5,-1,-1,9013,108550
aesophor/wmderland,-1,21,9,5.6,-1,-1,293,3395
advancedfx/advancedfx,-1,-1,-1,7,-1,-1,7214,83723
adrianlopezroche/fdupes,-1,504,36,5.3,-1,-1,973,6070
adamstark/AudioFile,-1,0,-1,5.1,-1,-1,962,8294
adafruit/adafruit-beaglebone-io-python,-1,0,-1,6.1,-1,-1,913,4318
adafruit/Adafruit_SSD1306,-1,0,-1,5.5,-1,-1,554,854
adafruit/Adafruit_Learning_System_Guides,-1,0,-1,6,-1,-1,4853,169623
adafruit/Adafruit-GFX-Library,-1,0,-1,5.6,-1,-1,2554,25002
acidicoala/ScreamAPI,-1,0,-1,5.2,-1,-1,11798,5993
acdemiralp/fg,-1,0,-1,6.4,-1,-1,519,9467
acaudwell/Logstalgia,-1,0,-1,5.7,-1,-1,505,4399
acado/acado,-1,0,-1,6.3,-1,-1,111304,243906
abumq/easyloggingpp,-1,0,0,5.4,-1,-1,1387,11456
abreheret/PixelAnnotationTool,-1,-1,-1,5.7,-1,-1,82,1452
abcz316/SKRoot-linuxKernelRoot,-1,-1,-1,6,-1,-1,1320,16325
abb128/LiveCaptions,-1,-1,-1,5.2,-1,-1,1110,4019
aarnt/octopi,-1,-1,-1,7.6,-1,-1,5662,24319
aardappel/treesheets,-1,-1,-1,7.6,-1,-1,10570,95831
aardappel/lobster,-1,0,0,4.3,-1,-1,176444,871305
aantron/better-enums,-1,-1,-1,6.3,-1,-1,615,2001
a16z/ai,-1,0,-1,6.3,-1,-1,79820,340789
Zilliqa/Zilliqa,-1,-1,-1,6.7,-1,-1,18293,104191
Zielon/PBRVulkan,-1,-1,-1,6.2,-1,-1,536,8015
Zhuagenborn/Plants-vs.-Zombies-Online-Battle,-1,-1,-1,5.7,-1,-1,844,1624
ZhuYanzhen1/miniFOC,-1,0,-1,4.9,-1,-1,19471,32705
ZJU-FAST-Lab/ego-planner-swarm,-1,-1,-1,6.3,-1,-1,9180,36552
ZJU-FAST-Lab/ego-planner,-1,-1,-1,6.9,-1,-1,8408,33833
ZJU-FAST-Lab/GCOPTER,-1,-1,-1,6.4,-1,-1,1147,8083
ZJU-FAST-Lab/Fast-Drone-250,-1,-1,-1,5.4,-1,-1,14594,63324
YuvalNirkin/face_swap,-1,-1,-1,5.5,-1,-1,1645,8450
YuvalNirkin/face_segmentation,-1,-1,-1,5.7,-1,-1,113,541
YuePanEdward/MULLS,-1,-1,-1,4.9,-1,-1,2795,17827
YosysHQ/yosys,-1,-1,-1,6,-1,-1,14225,147187
Y-Vladimir/SmartDeblur,-1,-1,-1,5.9,-1,-1,150,1704
Xtra-Computing/thundersvm,-1,-1,-1,5.6,-1,-1,1590,11665
Xtra-Computing/thundergbm,-1,-1,-1,6,-1,-1,1342,10295
Xilinx/linux-xlnx,-1,0,-1,6.1,-1,-1,3921050,23716609
Xilinx/dma_ip_drivers,-1,0,-1,5.8,-1,-1,32672,183931
Xilinx/XRT,-1,-1,-1,7.2,-1,-1,69229,511487
Xilinx/Vitis_Libraries,-1,-1,-1,5.2,-1,-1,276732,1325905
Xilinx/Vitis-Tutorials,-1,-1,-1,5.6,-1,-1,41625,3091128
Xaymar/obs-StreamFX,-1,-1,-1,6.3,-1,-1,2978,54111
XMuli/ChineseChess,-1,0,-1,4.4,-1,-1,643,1447
XITRIX/Moonlight-Switch,-1,0,-1,5.7,-1,-1,1271,11348
WuBingzheng/memleax,-1,-1,-1,5.6,-1,-1,226,2206
Wren6991/PicoDVI,-1,0,-1,6.5,-1,-1,560,170105
WrBug/dumpDex,-1,0,-1,5.5,-1,-1,216,1816
WizTeam/WizQTClient,-1,-1,0,5.9,-1,-1,82559,276383
WireGuard/wireguard-linux,-1,0,-1,7.3,-1,-1,3983998,24329979
WillPower3309/swayfx,-1,0,-1,6.6,-1,-1,2500,45673
WenmuZhou/PSENet.pytorch,-1,-1,-1,6.2,-1,-1,2016,9762
WaykiChain/WaykiChain,-1,-1,-1,5.5,-1,-1,22781,182973
WayfireWM/wayfire,-1,0,-1,6.2,-1,-1,6844,41867
Warzone2100/warzone2100,-1,-1,0,4.9,-1,-1,46913,271251
WarmUpTill/SceneSwitcher,-1,-1,0,5.7,-1,-1,2554,107818
Wargus/stratagus,-1,-1,-1,5.8,-1,-1,39393,94068
WangShuo1143368701/FFmpegAndroid,-1,0,-1,4.8,-1,-1,39881,17483
WalkerLau/Accelerating-CNN-with-FPGA,-1,0,-1,6.4,-1,-1,2953,7877
WAVM/WAVM,-1,-1,179,5.5,-1,-1,9889,75790
Vita3K/Vita3K,-1,-1,0,6.7,-1,-1,20835,129305
VirtualGL/virtualgl,-1,-1,-1,6.4,-1,-1,17211,72717
VincentWei/MiniGUI,-1,0,-1,5.7,-1,-1,145492,801020
VictorGordan/opengl-tutorials,-1,0,-1,5.2,-1,-1,56104,158290
ValveSoftware/wine,-1,0,-1,7.6,-1,-1,449898,4226481
VKCOM/kphp,-1,-1,-1,7.4,-1,-1,11712,162005
VIS4ROB-lab/ccm_slam,-1,-1,-1,5.9,-1,-1,14936,47648
Unvanquished/Unvanquished,-1,-1,-1,7.1,-1,-1,18858,90114
UnknownShadow200/ClassiCube,-1,0,-1,5.8,-1,-1,66032,159609
UniversalRobots/Universal_Robots_ROS_Driver,-1,-1,-1,7.2,-1,-1,1016,2671
Unity-Technologies/MeshSyncDCCPlugins,-1,0,-1,4.9,-1,-1,7887,96270
Unidata/netcdf-c,-1,-1,-1,8.1,-1,-1,58433,293047
UncleRus/esp-idf-lib,-1,-1,-1,6.6,-1,-1,22171,33635
Ultimaker/CuraEngine,-1,-1,-1,5.6,-1,-1,15746,53484
Ubpa/Utopia,-1,-1,-1,6.4,-1,-1,2271,19695
Ubpa/RenderLab,-1,-1,-1,6.4,-1,-1,6302,74620
USTC-Hackergame/hackergame2020-writeups,-1,-1,-1,4.3,-1,-1,21637,69083
UPBGE/upbge,-1,-1,-1,6.3,-1,-1,497239,2716319
UMSKT/UMSKT,-1,0,-1,6.2,-1,-1,723,2289
TurningWheel/Barony,-1,-1,-1,5.3,-1,-1,36046,373589
TurboVNC/turbovnc,-1,-1,-1,7.5,-1,-1,132291,519114
Tripwire/tripwire-open-source,-1,0,1250,6,-1,-1,31863,57908
Trinkle23897/Undergraduate,-1,-1,-1,5.2,-1,-1,44752,196118
Tribler/self-compile-Android,-1,-1,-1,6.3,-1,-1,18899,78927
TrenchBroom/TrenchBroom,-1,-1,-1,5.7,-1,-1,38562,198685
ToruNiina/toml11,-1,-1,-1,6,-1,-1,1372,17768
Tongsuo-Project/Tongsuo,-1,0,-1,8.8,-1,-1,75277,497282
Tokutek/mongo,-1,-1,-1,5.7,-1,-1,182805,812901
TixiaoShan/LVI-SAM,-1,-1,-1,6,-1,-1,2824,17592
TixiaoShan/LIO-SAM,-1,-1,-1,6.3,-1,-1,224,2670
Tiramisu-Compiler/tiramisu,-1,370,2872,5.5,-1,-1,52369,260469
TileDB-Inc/TileDB,-1,-1,0,5.1,-1,-1,117141,340098
TianZerL/Anime4KCPP,-1,0,0,5.5,-1,-1,153,23424
ThingPulse/esp8266-oled-ssd1306,-1,0,-1,5.4,-1,-1,736,3685
TheWaveWarden/odin2,-1,415,0,5.8,-1,-1,61584,448538
ThePhD/sol2,-1,-1,-1,5.5,-1,-1,7901,44938
ThePBone/RootlessJamesDSP,-1,-1,-1,6.1,-1,-1,3720,19363
TheOfficialFloW/modoru,-1,0,-1,5.8,-1,-1,190,1388
TheOfficialFloW/h-encore,-1,0,-1,5.6,-1,-1,237,2845
TheOfficialFloW/VitaShell,-1,0,-1,6.1,-1,-1,4919,27968
TheOfficialFloW/NoNpDrm,-1,0,-1,5.7,-1,-1,29,354
TheOfficialFloW/Adrenaline,-1,0,-1,5.6,-1,-1,6593,34174
TheGameCreators/Dark-Basic-Pro,-1,0,-1,4.6,-1,-1,101454,430212
TheComet/ik,-1,-1,0,6.4,-1,-1,16006,43274
The-Powder-Toy/The-Powder-Toy,-1,0,-1,5.5,-1,-1,3434,75951
Tessil/hat-trie,-1,-1,0,4.5,-1,-1,1684,5689
Tencent/plato,-1,-1,-1,5.7,-1,-1,9945,48004
Tencent/phxsql,-1,0,-1,5.3,-1,-1,9175,38568
Tencent/loli_profiler,-1,-1,-1,5.5,-1,-1,1779,11214
Tencent/TurboTransformers,-1,-1,-1,5.8,-1,-1,1797,7850
Tencent/TBase,-1,-1,-1,6.4,-1,-1,389284,1049474
Tencent/Hardcoder,-1,0,-1,5.8,-1,-1,13637,37992
Tencent/Forward,-1,-1,0,5,-1,-1,197371,306281
Tencent/FeatherCNN,-1,-1,-1,6,-1,-1,2437,20349
Tencent/DCache,-1,-1,-1,4.1,-1,-1,17066,91856
TeamWin/Team-Win-Recovery-Project,-1,-1,-1,4.8,-1,-1,35715,154093
TeXworks/texworks,-1,-1,0,4.2,-1,-1,8399,39464
TauLabs/TauLabs,-1,0,-1,4.7,-1,-1,358646,724441
TartanLlama/minidbg,-1,0,-1,6.4,-1,-1,17,724
TanninOne/modorganizer,-1,0,-1,5.8,-1,-1,5135,27116
TankOs/SFGUI,-1,-1,-1,4.9,-1,-1,3812,20993
TangXiaoLv/TelegramGallery,-1,-1,0,6,-1,-1,17087,49827
TadasBaltrusaitis/CLM-framework,-1,0,-1,5,-1,-1,142697,495398
TOMB5/TOMB5,-1,-1,-1,5.4,-1,-1,7255,121045
TNG/boost-python-examples,-1,0,-1,6.3,-1,-1,0,425
THUDM/AgentBench,-1,0,-1,4.2,-1,-1,3799,17167
TDesktop-x64/tdesktop,-1,-1,-1,5,-1,-1,16455,500873
Sysinternals/ProcMon-for-Linux,-1,0,-1,7.2,-1,-1,83617,164104
SysSec-KAIST/LTESniffer,-1,0,-1,6.9,-1,-1,2208,12473
Syencil/tensorRT,-1,-1,-1,6,-1,-1,10375,7784
SwiftLaTeX/SwiftLaTeX,-1,0,-1,4.3,-1,-1,27423,304601
SwagSoftware/Kisak-Strike,-1,-1,1520,3.4,-1,-1,960486,4410396
Svalorzen/AI-Toolbox,-1,0,-1,5.1,-1,-1,20381,31709
Supercip971/WingOS,-1,0,-1,6.9,-1,-1,96,4672
Sude-/lgogdownloader,-1,0,-1,4.8,-1,-1,702,10096
Stream-AD/MIDAS,-1,0,-1,6.2,-1,-1,244,663
SteveMacenski/spatio_temporal_voxel_layer,-1,-1,-1,7.5,-1,-1,901,2193
SteveMacenski/slam_toolbox,-1,-1,-1,7.7,-1,-1,5945,13476
StereoKit/StereoKit,-1,-1,-1,5.5,-1,-1,29849,352073
StefanoDeVuono/steghide,-1,0,-1,6.8,-1,-1,6729,19482
Star-Clouds/CenterFace,-1,-1,-1,6.3,-1,-1,20,705
StanfordVL/GibsonEnv,-1,-1,-1,5.5,-1,-1,3243,37609
StanfordSNR/puffer,-1,-1,-1,6.6,-1,-1,1303,17329
StanfordSNR/gg,-1,-1,-1,6.2,-1,-1,1145,17594
Squalr/Squally,-1,-1,-1,6.2,-1,-1,26585,492151
Squadrick/shadesmar,-1,-1,-1,4.9,-1,-1,1680,17492
SpriteOvO/AirPodsDesktop,-1,-1,-1,5.8,-1,-1,1135,6450
Soundux/Soundux,-1,-1,-1,4.3,-1,-1,124,6553
Softmotions/ejdb,-1,-1,-1,5.2,-1,-1,4464,19573
SmingHub/Sming,-1,-1,-1,4.8,-1,-1,40266,107460
SmartisanTech/SmartisanOS_Kernel_Source,-1,0,-1,6.4,-1,-1,2298417,11147959
Slamtec/rplidar_ros,-1,-1,-1,6.8,-1,-1,2180,7574
Skycoder42/QtAutoUpdater,-1,-1,-1,4.3,-1,-1,452,9466
Skycoder42/QHotkey,-1,-1,-1,5.1,-1,-1,54,1464
Siv3D/OpenSiv3D,-1,0,0,4.9,-1,-1,274303,1151300
Simple-XX/SimpleKernel,-1,-1,0,6.4,-1,-1,11427,27641
SimonKagstrom/kcov,-1,0,-1,5.2,-1,-1,1392,15637
Simon-Leeeeeeeee/XCodeScanner,-1,0,-1,5.2,-1,-1,24881,137235
ShuoYangRobotics/A1-QP-MPC-Controller,-1,-1,-1,6.2,-1,-1,712,3059
ShortTailLab/ph-open,-1,-1,-1,5,-1,-1,371844,2585708
SharpGenTools/SharpGenTools,-1,0,-1,5.9,-1,-1,29818,305488
ShapeLab/SwarmUI,-1,-1,-1,5.2,-1,-1,15561,36462
Shangyizhou/A-Tiny-Network-Library,-1,-1,-1,4.8,-1,-1,7485,16898
Shadowsocks-NET/Qv2ray,-1,-1,-1,4.3,-1,-1,2272,30027
SeriousCache/UABE,-1,0,-1,4.9,-1,-1,9982,76458
Serial-Studio/Serial-Studio,-1,-1,-1,4,-1,-1,42522,113143
SeasX/SeasLog,-1,0,-1,6.8,-1,-1,514,4547
SaschaWillems/Vulkan-glTF-PBR,-1,-1,206,6.2,-1,-1,14475,73701
Samsung/veles,-1,0,-1,4.9,-1,-1,12858,25819
Samsung/GearVRf,-1,-1,-1,4.9,-1,-1,47100,148395
Salensoft/thu-cst-cracker,-1,-1,-1,5.2,-1,-1,60215,283417
SakuraEngine/SakuraEngine,-1,-1,-1,6,-1,-1,482188,1832631
SWI-Prolog/swipl-devel,-1,-1,-1,6.3,-1,-1,22043,157362
STEllAR-GROUP/hpx,-1,-1,0,7.5,-1,-1,122288,511913
SSSD/sssd,-1,0,-1,5.1,-1,-1,37911,338942
SSARCandy/Coherent-Line-Drawing,-1,0,-1,4.4,-1,-1,80,972
SOHUDBA/SOHU-DBProxy,-1,0,-1,6.2,-1,-1,13783,55075
SMRT-AIST/interactive_slam,-1,-1,-1,5.5,-1,-1,593,13316
SMRT-AIST/fast_gicp,-1,-1,-1,5.6,-1,-1,97,2361
SFML/imgui-sfml,-1,-1,-1,6.2,-1,-1,92,1381
Rubberduckycooly/Sonic-Mania-Decompilation,-1,-1,-1,7.4,-1,-1,8841,228883
Rockbox/rockbox,-1,-1,-1,6.4,-1,-1,311142,1430038
RobustFieldAutonomyLab/LeGO-LOAM,-1,-1,-1,6.3,-1,-1,273,3226
RobotLocomotion/drake,-1,-1,0,6.1,-1,-1,170531,453740
RobTillaart/Arduino,-1,0,-1,7.6,-1,-1,20415,64845
RedisTimeSeries/RedisTimeSeries,-1,-1,-1,5.4,-1,-1,1654,14614
RedisAI/RedisAI,-1,0,-1,6,-1,-1,4053,15926
ReadyTalk/avian,-1,0,-1,6.3,-1,-1,2184,68837
Ravenbrook/mps,-1,1,365,5.5,-1,-1,29768,84746
RangeNetworks/openbts,-1,0,-1,6.4,-1,-1,25234,69438
RandyGaul/cute_headers,-1,0,-1,6,-1,-1,21776,76151
Raikiri/LegitEngine,-1,-1,-1,5,-1,-1,31331,125216
Rafostar/clapper,-1,0,-1,6.4,-1,-1,2281,10844
RadeonOpenCompute/hcc,-1,-1,-1,6,-1,-1,19307,80945
RTEMS/rtems,-1,0,-1,7.6,-1,-1,903233,1838311
RRZE-HPC/likwid,-1,-1,-1,5.7,-1,-1,23582,118806
RQNG/WouoUI,-1,-1,-1,6.9,-1,-1,175196,684641
ROCm-Developer-Tools/HIP,-1,0,-1,6.5,-1,-1,18317,44517
RHVoice/RHVoice,-1,-1,-1,7.3,-1,-1,6923,64139
REhints/HexRaysCodeXplorer,-1,-1,-1,5.2,-1,-1,1080,7145
REDasmOrg/REDasm,-1,-1,-1,3.9,-1,-1,163,7783
Qucs/qucs,-1,-1,-1,6.4,-1,-1,17648,76163
QuasarApp/CQtDeployer,-1,-1,0,5.1,-1,-1,2416,18911
QuantumLeaps/qpc,-1,-1,-1,5.5,-1,-1,36329,68539
Qrome/printer-monitor,-1,-1,-1,5.8,-1,-1,1096,6080
Qihoo360/mysql-sniffer,-1,0,-1,6.4,-1,-1,915,5733
Qihoo360/logkafka,-1,-1,0,6.1,-1,-1,28958,77625
Qihoo360/huststore,-1,0,-1,5.7,-1,-1,14235,214928
Qihoo360/evpp,-1,0,-1,7,-1,-1,12287,47106
QianMo/GPU-Gems-Book-Source-Code,-1,0,-1,4.8,-1,-1,110073,583401
Qalculate/qalculate-gtk,-1,0,-1,6.3,-1,-1,582,42255
Qalculate/libqalculate,-1,0,-1,6.6,-1,-1,5150,118655
QB64Team/qb64,-1,0,-1,3.5,-1,-1,232397,1757984
PyCon/2017-slides,-1,0,-1,6.3,-1,-1,44353,354507
Pulse-Eight/libcec,-1,0,0,5.7,-1,-1,8415,22005
ProjectSkyfire/SkyFire_548,-1,-1,876,5.1,-1,-1,151957,832177
Prograda/Skybolt,-1,-1,-1,5.1,-1,-1,6266,53008
PrismLauncher/PrismLauncher,-1,-1,-1,5.3,-1,-1,18048,70275
PrincetonVision/marvin,-1,-1,-1,5.9,-1,-1,321,7232
PowerDNS/pdns,-1,0,-1,7.3,-1,-1,24725,192521
Polytonic/Chlorine,-1,-1,5,5.8,-1,-1,1559,10467
PolySync/oscc,-1,-1,0,6,-1,-1,4255,10385
PolyMC/PolyMC,-1,-1,-1,5.6,-1,-1,15784,71147
Pizzabelly/EasyRP,-1,0,-1,5.2,-1,-1,33,198
PipeWire/pipewire,-1,0,-1,7.6,-1,-1,23739,264295
PickNikRobotics/rviz_visual_tools,-1,-1,-1,5.4,-1,-1,1649,3859
PetWorm/LARVIO,-1,-1,-1,5.8,-1,-1,1744,8089
Perfare/Zygisk-Il2CppDumper,-1,0,-1,4.8,-1,-1,568,2538
PaddlePaddle/Serving,-1,0,0,3.8,-1,-1,6074,32368
PaddlePaddle/Anakin,-1,-1,-1,6.2,-1,-1,25765,205242
PX4/PX4-Avoidance,-1,-1,-1,6,-1,-1,2056,10335
PRBonn/semantic_suma,-1,-1,-1,6.4,-1,-1,2040,11330
PRBonn/depth_clustering,-1,-1,-1,6.2,-1,-1,4644,9007
PJLab-ADG/SensorsCalibration,-1,-1,-1,7.3,-1,-1,145851,487384
PHZ76/DesktopSharing,-1,0,-1,5.2,-1,-1,52654,161969
PCrnjak/Faze4-Robotic-arm,-1,-1,-1,6.2,-1,-1,0,36
P403n1x87/austin,-1,534,28,5.1,-1,-1,2547,8218
Overv/VulkanTutorial,-1,0,-1,7,-1,-1,13,22598
OtterBrowser/otter-browser,-1,-1,-1,7.6,-1,-1,20950,109111
Orange-OpenSource/bmc-cache,-1,0,-1,6.2,-1,-1,3238,20801
OpenZWave/open-zwave,-1,0,-1,6,-1,-1,29709,70929
OpenXcom/OpenXcom,-1,0,-1,6.1,-1,-1,42406,117582
OpenVPN/tap-windows6,-1,0,-1,6.3,-1,-1,2730,6836
OpenVPN/openvpn3-linux,-1,1143,-1,7.6,-1,-1,10672,33989
OpenVPN/openvpn3,-1,0,0,6,-1,-1,19520,93431
OpenVPN/openvpn-gui,-1,-1,-1,7.1,-1,-1,2774,13877
OpenShot/libopenshot,-1,-1,-1,5.8,-1,-1,12510,32584
OpenSIPS/opensips,-1,0,-1,6.9,-1,-1,90780,436289
OpenSC/OpenSC,-1,0,-1,7.1,-1,-1,24663,182541
OpenQuadruped/spot_mini_mini,-1,-1,-1,-1,-1,-1,1051,66503
OpenNFS/OpenNFS,-1,-1,-1,4.4,-1,-1,13477,43546
OpenLoco/OpenLoco,-1,-1,-1,6.4,-1,-1,6719,140380
OpenKinect/libfreenect2,-1,0,-1,5.6,-1,-1,5154,24107
OpenKinect/libfreenect,-1,0,-1,4.8,-1,-1,4766,17001
OpenImageIO/oiio,-1,-1,0,9.4,-1,-1,31702,139417
OpenImageDenoise/oidn,-1,-1,-1,6.4,-1,-1,2395,27886
OpenHantek/OpenHantek6022,-1,-1,-1,5.3,-1,-1,2086,11573
OpenHMD/OpenHMD,-1,-1,-1,6.4,-1,-1,2006,14569
OpenHEVC/openHEVC,-1,0,-1,4.2,-1,-1,23718,94385
OpenFOAM/OpenFOAM-dev,-1,0,-1,7.6,-1,-1,348324,827910
OpenEtherCATsociety/SOES,-1,0,-1,6.2,-1,-1,2166,10503
OpenDungeons/OpenDungeons,-1,-1,-1,6,-1,-1,13304,64647
OpenDDS/OpenDDS,-1,-1,-1,5.8,-1,-1,35130,394685
OpenBoard-org/OpenBoard,-1,-1,-1,6.8,-1,-1,15707,74352
OpenBangla/OpenBangla-Keyboard,-1,-1,-1,4.6,-1,-1,1359,3469
OpenApoc/OpenApoc,-1,0,-1,6.5,-1,-1,8568,118546
